DateListe,Saison,Equipe,TRJmoy,ROI,Nbrdematchs,MoyCoteResultat,ROI-10J,ROI-5J,ROI-3J,ROI-2J,ROIJJ-1,ROIJ,CoteJ,CoteInvJ,Last5Results
20190524,1819,Dijon,94.97810693710316,0.9210526315789473,38,4.492105263157894,1.5920001,0.9840002,0.6833336666666666,1.0250005,0.7500005000000001,1.5,1.5,2.5714285714285716,VDDVD
20190518,1819,Dijon,94.98462760823396,0.9054054054054054,37,4.5729729729729724,1.5920001,0.9840002,0.6833336666666666,1.0250005,1.0250005,0.0,10.0,1.0514705882352942,NVDDV
20190511,1819,Dijon,94.98022706293892,0.9305555555555556,36,4.422222222222222,1.3870001,2.7740002,0.9566669999999999,5.000000000165983e-07,1.0250005,2.05,2.05,1.7746478873239437,VNVDD
20190505,1819,Dijon,94.9762162950131,0.8985714285714286,35,4.489999999999999,1.3870001,2.7740002,0.9566669999999999,1.4350005,5.000000000165983e-07,0.0,4.2,1.2314814814814816,DVNVD
20190428,1819,Dijon,94.96884823574106,0.925,34,4.498529411764705,1.3870001,2.7740002,4.6233336666666665,1.4350005,1.4350005,0.0,2.62,1.471186440677966,DDVNV
20190419,1819,Dijon,94.9916942182034,0.953030303030303,33,4.555454545454545,1.1000001,2.2000002,3.666667,5.5000005,1.4350005,2.87,2.87,1.4224137931034482,DDDVN
20190412,1819,Dijon,94.98813342939245,0.893125,32,4.608124999999999,1.1000001,2.2000002,3.666667,5.5000005,5.5000005,0.0,2.3,1.6215384615384616,NDDDV
20190406,1819,Dijon,94.98439701298022,0.9219354838709677,31,4.68258064516129,0.2900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.5000005,11.0,11.0,1.0389294403892944,DNDDD
20190331,1819,Dijon,94.98630213572496,0.586,30,4.4719999999999995,0.2900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.4,1.5746031746031748,DDNDD
20190316,1819,Dijon,94.98307558163019,0.6062068965517241,29,4.543448275862069,0.2900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.0,1.251923076923077,DDDND
20190312,1819,Dijon,94.96998225387782,0.6278571428571429,28,4.562857142857142,0.2900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,13.0,1.024390243902439,DDDDN
20190309,1819,Dijon,94.97048079146106,0.6511111111111111,27,4.25037037037037,0.2900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.1,1.3684684684684685,DDDDD
20190303,1819,Dijon,94.97174928344033,0.6761538461538461,26,4.294615384615384,0.5150001,0.5800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,7.5,1.0908067542213884,VDDDD
20190222,1819,Dijon,94.96140743534532,0.7032,25,4.166399999999999,0.5150001,0.5800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.5,1.301834862385321,DVDDD
20190215,1819,Dijon,94.96441665802871,0.7325,24,4.194166666666667,0.5150001,0.5800002,0.9666669999999999,5.000000000165983e-07,5.000000000165983e-07,0.0,4.5,1.1981981981981984,NDVDD
20190208,1819,Dijon,94.97919538538416,0.7643478260869565,23,4.1808695652173915,0.5150001,0.5800002,0.9666669999999999,1.4500004999999998,5.000000000165983e-07,0.0,4.33,1.2102803738317758,DNDVD
20190202,1819,Dijon,94.99691659426524,0.7990909090909091,22,4.17409090909091,0.5150001,0.5800002,0.9666669999999999,1.4500004999999998,1.4500004999999998,0.0,4.0,1.2452830188679247,DDNDV
20190126,1819,Dijon,94.99848268080271,0.8371428571428572,21,4.182380952380953,0.22500009999999998,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,1.4500004999999998,2.9,2.9,1.3793650793650796,VDDND
20190120,1819,Dijon,95.07463085045114,0.734,20,4.2465,0.22500009999999998,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.75,1.1361216730038022,NVDDN
20190113,1819,Dijon,95.08552625139505,0.7726315789473684,19,4.167368421052632,0.22500009999999998,0.45000019999999996,0.7500003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,3.25,1.3553571428571427,NNVDD
