DateListe,Saison,Equipe,TRJmoy,ROI,Nbrdematchs,MoyCoteResultat,ROI-10J,ROI-5J,ROI-3J,ROI-2J,ROIJJ-1,ROIJ,CoteJ,CoteInvJ,Last5Results
20180519,1718,Dijon,95.13748746591203,0.8944736842105263,38,5.278684210526315,0.7030001,0.5400002,0.9000003333333334,1.3500005000000002,1.1250005,2.25,2.25,1.6567164179104479,NDDVD
20180512,1718,Dijon,95.12997434933209,0.8578378378378378,37,5.36054054054054,0.9230001000000001,1.4060002,0.9000003333333334,1.3500005000000002,1.3500005000000002,0.0,7.5,1.090909090909091,VNDDV
20180506,1718,Dijon,95.12697099131088,0.8816666666666667,36,5.30111111111111,0.6530001,0.8660002,3.3333333324965984e-07,5.000000000165983e-07,1.3500005000000002,2.7,2.7,1.458510998307953,DVNDD
20180428,1718,Dijon,95.139259631305,0.8297142857142857,35,5.3754285714285714,0.6530001,0.8660002,1.4433336666666665,5.000000000165983e-07,5.000000000165983e-07,0.0,7.0,1.105263157894737,NDVND
20180420,1718,Dijon,95.12998651885675,0.8541176470588235,34,5.327647058823529,0.9230001,0.8660002,1.4433336666666665,2.1650004999999997,5.000000000165983e-07,0.0,7.5,1.0876369327073552,NNDVN
20180414,1718,Dijon,95.13427064129604,0.88,33,5.261818181818182,1.1770000999999999,0.8660002,1.4433336666666665,2.1650004999999997,2.1650004999999997,0.0,5.5,1.1547169811320754,NNNDV
20180407,1718,Dijon,95.12486615936957,0.9075,32,5.254375,0.7440000999999999,0.44000019999999995,3.3333333324965984e-07,5.000000000165983e-07,2.1650004999999997,4.33,4.33,1.2175803402646503,VNNND
20180331,1718,Dijon,95.12777675724102,0.7970967741935484,31,5.284193548387096,0.7440000999999999,0.44000019999999995,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1735883424408013,NVNNN
20180317,1718,Dijon,95.16178388508742,0.8236666666666667,30,5.301999999999999,0.7440000999999999,0.44000019999999995,0.7333336666666668,5.000000000165983e-07,5.000000000165983e-07,0.0,6.5,1.1124760076775433,DNVNN
20180310,1718,Dijon,95.16770606753752,0.8520689655172414,29,5.2606896551724125,0.7440000999999999,0.9800002000000001,0.7333336666666668,1.1000005,5.000000000165983e-07,0.0,1.85,1.9781941031941035,VDNVN
20180303,1718,Dijon,95.15235513383449,0.8825,28,5.382499999999999,0.9690001000000001,1.4880002,0.7333336666666668,1.1000005,1.1000005,0.0,5.25,1.1639097744360902,VVDNV
20180224,1718,Dijon,95.14800110773284,0.9151851851851852,27,5.387407407407407,0.7490001,1.0480002,0.9000003333333334,5.000000000165983e-07,1.1000005,2.2,2.2,1.6696257485029942,DVVDN
20180220,1718,Dijon,95.15664327059625,0.8657692307692307,26,5.51,1.0590001,1.0480002,1.746667,1.3500005000000002,5.000000000165983e-07,0.0,3.0,1.384348591549296,DDVVD
20180216,1718,Dijon,95.1739349379501,0.9004,25,5.610399999999999,1.0590001,1.0480002,1.746667,2.6200004999999997,1.3500005000000002,0.0,10.0,1.0469416785206258,NDDVV
20180210,1718,Dijon,95.19067875033807,0.9379166666666666,24,5.427499999999999,1.0140001,0.5080002,0.8466670000000001,1.2700005,2.6200004999999997,2.7,2.7,1.458510998307953,DNDDV
20180126,1718,Dijon,95.21214875724333,0.861304347826087,23,5.546086956521739,0.9500001,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,1.2700005,2.54,2.54,1.5183224755700324,VDNDD
20180120,1718,Dijon,95.22052318085117,0.785,22,5.682727272727272,0.9500001,0.45000019999999996,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.0,1.2438563327032137,DVDND
20180117,1718,Dijon,95.23668913175037,0.8223809523809524,21,5.762857142857142,1.2100001,1.0700002,0.7500003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,25.0,0.9886282871357498,VDVDN
20180113,1718,Dijon,95.24342322187724,0.8635,20,4.800999999999999,1.4720001,1.0700002,0.7500003333333334,1.1250005,5.000000000165983e-07,0.0,1.85,1.9355044699872288,DVDVD
20171220,1718,Dijon,95.27784924460762,0.9089473684210526,19,4.956315789473684,1.4720001,1.5200002,1.7833336666666666,1.1250005,1.1250005,0.0,3.6,1.2903525046382187,VDVDV
