Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20191005;2019-10-05;Montpellier;Monaco;3;1;H;3;3.2;2.5
F1;20191005;2019-10-05;Nantes;Nice;1;0;H;2.05;3.3;3.8
F1;20191005;2019-10-05;Toulouse;Bordeaux;1;3;A;2.5;3.1;3.1
F1;20191006;2019-10-06;Lille;Nimes;2;2;D;1.6;3.6;6.5
F1;20191006;2019-10-06;Rennes;Reims;0;1;A;2.2;3.1;3.6
F1;20191006;2019-10-06;St Etienne;Lyon;1;0;H;3.4;3.6;2.1
F1;20191018;2019-10-18;Nice;Paris SG;1;4;A;7.5;4.5;1.44
F1;20191019;2019-10-19;Lyon;Dijon;0;0;D;1.33;5.25;10
F1;20191019;2019-10-19;Angers;Brest;0;1;A;1.61;3.6;6.5
F1;20191019;2019-10-19;Metz;Nantes;1;0;H;2.7;3;2.87
F1;20191019;2019-10-19;Nimes;Amiens;1;1;D;2.1;3.25;3.8
F1;20191019;2019-10-19;Reims;Montpellier;1;0;H;2.15;2.9;4.2
F1;20191019;2019-10-19;Toulouse;Lille;2;1;H;3.6;3.3;2.1
F1;20191020;2019-10-20;Bordeaux;St Etienne;0;1;A;2.3;3.2;3.3
F1;20191020;2019-10-20;Monaco;Rennes;3;2;H;1.85;3.75;4.2
F1;20191020;2019-10-20;Marseille;Strasbourg;2;0;H;1.85;3.6;4.33
F1;20191025;2019-10-25;Nantes;Monaco;0;1;A;3;3.3;2.4
F1;20191026;2019-10-26;Lille;Bordeaux;3;0;H;1.83;3.6;4.33
F1;20191026;2019-10-26;Brest;Dijon;2;0;H;2.3;3.2;3.3
F1;20191026;2019-10-26;Lyon;Metz;2;0;H;1.44;4.5;7.5
F1;20191026;2019-10-26;Montpellier;Angers;0;0;D;2.25;3.1;3.5
F1;20191026;2019-10-26;Reims;Nimes;0;0;D;1.83;3.4;4.75
F1;20191026;2019-10-26;Strasbourg;Nice;1;0;H;2;3.2;4.2
F1;20191027;2019-10-27;Rennes;Toulouse;3;2;H;1.9;3.4;4.33
F1;20191027;2019-10-27;St Etienne;Amiens;2;2;D;1.83;3.5;4.5
F1;20191027;2019-10-27;Paris SG;Marseille;4;0;H;1.22;7;11
F1;20191101;2019-11-01;Dijon;Paris SG;2;1;H;15;7;1.16
F1;20191102;2019-11-02;Marseille;Lille;2;1;H;2.2;3.2;3.5
F1;20191102;2019-11-02;Amiens;Brest;1;0;H;1.72;3.6;5
F1;20191102;2019-11-02;Angers;Strasbourg;1;0;H;2.05;3.1;4.2
F1;20191102;2019-11-02;Metz;Montpellier;2;2;D;2.75;3;2.87
F1;20191102;2019-11-02;Toulouse;Lyon;2;3;A;5;3.6;1.75
F1;20191103;2019-11-03;Bordeaux;Nantes;2;0;H;2.25;3;3.75
F1;20191103;2019-11-03;Nice;Reims;2;0;H;2.7;3.1;2.8
F1;20191103;2019-11-03;St Etienne;Monaco;1;0;H;2.9;3.25;2.5
F1;20191108;2019-11-08;Nice;Bordeaux;1;1;D;2.4;3.1;3.3
F1;20191109;2019-11-09;Brest;Paris SG;1;2;A;13;7.5;1.2
F1;20191109;2019-11-09;Lille;Metz;0;0;D;1.57;3.6;7
F1;20191109;2019-11-09;Monaco;Dijon;1;0;H;1.4;4.75;8.5
F1;20191109;2019-11-09;Reims;Angers;0;0;D;2.25;3;3.75
F1;20191109;2019-11-09;Strasbourg;Nimes;4;1;H;1.85;3.5;4.5
F1;20191110;2019-11-10;Rennes;Amiens;3;1;H;2;3.25;4
F1;20191110;2019-11-10;Montpellier;Toulouse;3;0;H;1.8;3.5;4.75
F1;20191110;2019-11-10;Nantes;St Etienne;2;3;A;2.05;3.3;3.8
F1;20191110;2019-11-10;Marseille;Lyon;2;1;H;2.6;3.5;2.7
F1;20191122;2019-11-22;Paris SG;Lille;2;0;H;1.28;5.75;9.5
F1;20191123;2019-11-23;Lyon;Nice;2;1;H;1.44;4.5;7
F1;20191123;2019-11-23;Amiens;Strasbourg;0;4;A;2.4;3.1;3.1
F1;20191123;2019-11-23;Angers;Nimes;1;0;H;1.7;3.6;5.5
F1;20191123;2019-11-23;Brest;Nantes;1;1;D;2.9;3.1;2.6
F1;20191123;2019-11-23;Dijon;Rennes;2;1;H;3;3.2;2.55
F1;20191123;2019-11-23;Metz;Reims;1;1;D;2.8;2.9;2.9
F1;20191124;2019-11-24;Bordeaux;Monaco;2;1;H;3.5;3.4;2.1
F1;20191124;2019-11-24;St Etienne;Montpellier;0;0;D;2.4;3.1;3.2
F1;20191124;2019-11-24;Toulouse;Marseille;0;2;A;3.2;3.5;2.15
F1;20191129;2019-11-29;Marseille;Brest;2;1;H;1.36;4.5;8.5
F1;20191130;2019-11-30;Strasbourg;Lyon;1;2;A;2.8;3.25;2.55
F1;20191130;2019-11-30;Lille;Dijon;1;0;H;1.45;4.2;7
F1;20191130;2019-11-30;Montpellier;Amiens;4;2;H;1.75;3.4;5.25
F1;20191130;2019-11-30;Nice;Angers;3;1;H;2.55;3;3.1
F1;20191130;2019-11-30;Nimes;Metz;1;1;D;1.95;3.3;4.2
F1;20191130;2019-11-30;Reims;Bordeaux;1;1;D;2.05;3.1;4
F1;20191201;2019-12-01;Nantes;Toulouse;2;1;H;1.8;3.5;4.75
F1;20191201;2019-12-01;Rennes;St Etienne;2;1;H;2;3.3;4
F1;20191203;2019-12-03;Angers;Marseille;0;2;A;2.9;3.25;2.5
F1;20191203;2019-12-03;Bordeaux;Nimes;6;0;H;1.95;3.25;4.33
F1;20191203;2019-12-03;Brest;Strasbourg;5;0;H;3.5;3.2;2.25
F1;20191203;2019-12-03;Lyon;Lille;0;1;A;1.9;3.6;3.9
F1;20191204;2019-12-04;Dijon;Montpellier;2;2;D;3.2;3;2.5
F1;20191204;2019-12-04;Metz;Rennes;0;1;A;3;3;2.6
F1;20191204;2019-12-04;St Etienne;Nice;4;1;H;2.3;3.3;3.2
F1;20191204;2019-12-04;Toulouse;Monaco;1;2;A;3.8;3.75;1.9
F1;20191204;2019-12-04;Paris SG;Nantes;2;0;H;1.16;7.5;17
F1;20191206;2019-12-06;Lille;Brest;1;0;H;1.36;4.75;9.5
F1;20191206;2019-12-06;Nimes;Lyon;0;4;A;5;3.8;1.7
F1;20191207;2019-12-07;Montpellier;Paris SG;1;3;A;7;4.5;1.45
F1;20191207;2019-12-07;Monaco;Amiens;3;0;H;1.44;4.5;7
F1;20191207;2019-12-07;Nice;Metz;4;1;H;1.75;3.5;5
F1;20191207;2019-12-07;Rennes;Angers;2;1;H;2.1;3.3;3.75
F1;20191207;2019-12-07;Strasbourg;Toulouse;4;2;H;1.72;3.8;4.75
F1;20191208;2019-12-08;Reims;St Etienne;3;1;H;2.05;3.25;4
F1;20191208;2019-12-08;Nantes;Dijon;1;0;H;1.8;3.75;4.33
F1;20191208;2019-12-08;Marseille;Bordeaux;3;1;H;1.61;4.2;5.25
F1;20191213;2019-12-13;Lille;Montpellier;2;1;H;1.75;3.5;5.25
F1;20191214;2019-12-14;Metz;Marseille;1;1;D;4.5;3.7;1.8
F1;20191214;2019-12-14;Amiens;Dijon;1;1;D;2.05;3.4;3.8
F1;20191214;2019-12-14;Angers;Monaco;0;0;D;3.1;3.5;2.25
F1;20191214;2019-12-14;Brest;Nice;0;0;D;2.7;3.2;2.75
F1;20191214;2019-12-14;Nimes;Nantes;0;1;A;3.4;3.1;2.3
F1;20191214;2019-12-14;Toulouse;Reims;0;1;A;3.2;3.2;2.37
F1;20191215;2019-12-15;Bordeaux;Strasbourg;0;1;A;2.25;3.2;3.4
F1;20191215;2019-12-15;Lyon;Rennes;0;1;A;1.65;4;5.25
F1;20191215;2019-12-15;St Etienne;Paris SG;0;4;A;8;5.25;1.33
F1;20191221;2019-12-21;Dijon;Metz;2;2;D;2.1;3.25;3.8
F1;20191221;2019-12-21;Marseille;Nimes;3;1;H;1.28;5.5;11
F1;20191221;2019-12-21;Monaco;Lille;5;1;H;2.15;3.4;3.4
F1;20191221;2019-12-21;Montpellier;Brest;4;0;H;1.57;4;6
F1;20191221;2019-12-21;Nantes;Angers;1;2;A;2.1;3.1;4
F1;20191221;2019-12-21;Nice;Toulouse;3;0;H;1.72;3.6;5.25
F1;20191221;2019-12-21;Paris SG;Amiens;4;1;H;1.08;11;29
F1;20191221;2019-12-21;Reims;Lyon;1;1;D;2.9;3.1;2.62
F1;20191221;2019-12-21;Rennes;Bordeaux;1;0;H;2.05;3.4;3.75
F1;20191221;2019-12-21;Strasbourg;St Etienne;2;1;H;2.1;3.25;3.75
F1;20200110;2020-01-10;Rennes;Marseille;0;1;A;2.5;3.2;2.87
F1;20200111;2020-01-11;Bordeaux;Lyon;1;2;A;3.5;3.2;2.2
F1;20200111;2020-01-11;Amiens;Montpellier;1;2;A;3.5;3.1;2.25
F1;20200111;2020-01-11;Angers;Nice;1;1;D;1.9;3.5;4.33
F1;20200111;2020-01-11;Metz;Strasbourg;1;0;H;3.1;3.1;2.5
F1;20200111;2020-01-11;Nimes;Reims;2;0;H;3.25;3.1;2.4
F1;20200111;2020-01-11;Toulouse;Brest;2;5;A;2.2;3.3;3.4
F1;20200112;2020-01-12;St Etienne;Nantes;0;2;A;2.5;3;3.1
F1;20200112;2020-01-12;Dijon;Lille;1;0;H;3.9;3.4;2
F1;20200112;2020-01-12;Paris SG;Monaco;3;3;D;1.18;7.5;13
F1;20200115;2020-01-15;Amiens;Reims;1;1;D;2.7;3;2.8
F1;20200115;2020-01-15;Nimes;Rennes;0;1;A;3.3;3.2;2.25
F1;20200115;2020-01-15;Monaco;Paris SG;1;4;A;6.5;5;1.4
F1;20200124;2020-01-24;Nice;Rennes;1;1;D;2.6;3.1;2.8
F1;20200125;2020-01-25;Marseille;Angers;0;0;D;1.75;3.75;4.5
F1;20200125;2020-01-25;Brest;Amiens;2;1;H;2.05;3.4;3.75
F1;20200125;2020-01-25;Monaco;Strasbourg;1;3;A;1.6;4;5.5
F1;20200125;2020-01-25;Montpellier;Dijon;2;1;H;1.61;3.8;5.5
F1;20200125;2020-01-25;Reims;Metz;0;1;A;1.9;3.2;4.75
F1;20200125;2020-01-25;St Etienne;Nimes;2;1;H;1.75;3.75;4.75
F1;20200126;2020-01-26;Lyon;Toulouse;3;0;H;1.28;5.75;10
F1;20200126;2020-01-26;Nantes;Bordeaux;0;1;A;1.9;3.2;4.5
F1;20200126;2020-01-26;Lille;Paris SG;0;2;A;6.5;4.75;1.44
F1;20200131;2020-01-31;Rennes;Nantes;3;2;H;1.95;3;4.75
F1;20200201;2020-02-01;Paris SG;Montpellier;5;0;H;1.14;8;19
F1;20200201;2020-02-01;Amiens;Toulouse;0;0;D;2.05;3.3;3.8
F1;20200201;2020-02-01;Angers;Reims;1;4;A;2.15;2.9;4.2
F1;20200201;2020-02-01;Dijon;Brest;3;0;H;2.1;3.4;3.6
F1;20200201;2020-02-01;Nimes;Monaco;3;1;H;4.5;4;1.72
F1;20200201;2020-02-01;Strasbourg;Lille;1;2;A;2.6;3;3
F1;20200202;2020-02-02;Nice;Lyon;2;1;H;3.5;3.5;2.1
F1;20200202;2020-02-02;Metz;St Etienne;3;1;H;2.62;3;3
F1;20200202;2020-02-02;Bordeaux;Marseille;0;0;D;3.5;3.2;2.2
F1;20200204;2020-02-04;Lille;Rennes;1;0;H;2.1;3.3;3.75
F1;20200204;2020-02-04;Monaco;Angers;1;0;H;2;3.3;4
F1;20200204;2020-02-04;Nantes;Paris SG;1;2;A;9;5.5;1.3
F1;20200205;2020-02-05;Brest;Bordeaux;1;1;D;2.5;3.2;3
F1;20200205;2020-02-05;Lyon;Amiens;0;0;D;1.33;5.25;9
F1;20200205;2020-02-05;Montpellier;Metz;1;1;D;1.75;3.3;5.75
F1;20200205;2020-02-05;Nimes;Dijon;2;0;H;2.37;3.25;3.1
F1;20200205;2020-02-05;Reims;Nice;1;1;D;2.2;3.1;3.6
F1;20200205;2020-02-05;Toulouse;Strasbourg;0;1;A;3.4;3;2.37
F1;20200205;2020-02-05;St Etienne;Marseille;0;2;A;3;3.2;2.5
F1;20200207;2020-02-07;Angers;Lille;0;2;A;2.87;3.1;2.6
F1;20200208;2020-02-08;Marseille;Toulouse;1;0;H;1.33;5.25;9
F1;20200208;2020-02-08;Amiens;Monaco;1;2;A;3.75;3.5;2
F1;20200208;2020-02-08;Dijon;Nantes;3;3;D;2.55;3.25;2.87
F1;20200208;2020-02-08;Metz;Bordeaux;1;2;A;2.5;3.2;3
F1;20200208;2020-02-08;Nice;Nimes;1;3;A;1.95;3.5;4
F1;20200208;2020-02-08;Rennes;Brest;0;0;D;1.53;4;6.5
F1;20200209;2020-02-09;Montpellier;St Etienne;1;0;H;2.1;3.25;3.75
F1;20200209;2020-02-09;Strasbourg;Reims;3;0;H;2.15;2.87;4
F1;20200209;2020-02-09;Paris SG;Lyon;4;2;H;1.25;6.5;10
F1;20200214;2020-02-14;Monaco;Montpellier;1;0;H;1.75;3.75;4.5
F1;20200215;2020-02-15;Amiens;Paris SG;4;4;D;9;5.75;1.3
F1;20200215;2020-02-15;Bordeaux;Dijon;2;2;D;1.8;3.5;4.75
F1;20200215;2020-02-15;Nantes;Metz;0;0;D;1.9;3.4;4.2
F1;20200215;2020-02-15;Nimes;Angers;1;0;H;2.75;3.2;2.7
F1;20200215;2020-02-15;Toulouse;Nice;0;2;A;2.5;3.4;2.8
F1;20200216;2020-02-16;Lyon;Strasbourg;1;1;D;1.66;3.75;5.5
F1;20200216;2020-02-16;Brest;St Etienne;3;2;H;2.87;3.2;2.55
F1;20200216;2020-02-16;Reims;Rennes;1;0;H;2.6;3;3
F1;20200216;2020-02-16;Lille;Marseille;1;2;A;2.15;3.2;3.6
F1;20200221;2020-02-21;Nice;Brest;2;2;D;1.9;3.75;3.75
F1;20200221;2020-02-21;Metz;Lyon;0;2;A;4.2;3.5;1.85
F1;20200222;2020-02-22;Marseille;Nantes;1;3;A;1.72;3.75;5
F1;20200222;2020-02-22;Angers;Montpellier;1;0;H;2.45;3.1;3.2
F1;20200222;2020-02-22;Dijon;Monaco;1;1;D;4.2;3.4;1.9
F1;20200222;2020-02-22;Lille;Toulouse;3;0;H;1.36;4.6;9.5
F1;20200222;2020-02-22;Strasbourg;Amiens;0;0;D;1.7;3.5;5.5
F1;20200223;2020-02-23;St Etienne;Reims;1;1;D;2.2;3.1;3.6
F1;20200223;2020-02-23;Rennes;Nimes;2;1;H;1.7;3.4;6
F1;20200223;2020-02-23;Paris SG;Bordeaux;4;3;H;1.14;9;17
F1;20200228;2020-02-28;Nimes;Marseille;2;3;A;3.4;3.3;2.2
F1;20200229;2020-02-29;Paris SG;Dijon;4;0;H;1.12;9;19
F1;20200229;2020-02-29;Amiens;Metz;0;1;A;2.05;3.2;4
F1;20200229;2020-02-29;Brest;Angers;0;1;A;2.6;3.2;2.8
F1;20200229;2020-02-29;Monaco;Reims;1;1;D;1.7;3.75;5.25
F1;20200229;2020-02-29;Montpellier;Strasbourg;3;0;H;2.2;3.2;3.5
F1;20200229;2020-02-29;Toulouse;Rennes;0;2;A;3.6;3.5;2.05
F1;20200301;2020-03-01;Nantes;Lille;0;1;A;3.1;3.1;2.5
F1;20200301;2020-03-01;Bordeaux;Nice;1;1;D;1.9;3.5;4.2
F1;20200301;2020-03-01;Lyon;St Etienne;2;0;H;1.61;4;5.25
F1;20200306;2020-03-06;Marseille;Amiens;2;2;D;1.57;4;6
F1;20200307;2020-03-07;Angers;Nantes;2;0;H;2.3;3;3.5
F1;20200307;2020-03-07;Dijon;Toulouse;2;1;H;1.83;3.6;4.5
F1;20200307;2020-03-07;Metz;Nimes;2;1;H;2.4;3.2;3.1
F1;20200307;2020-03-07;Nice;Monaco;2;1;H;3.4;3.6;2.1
F1;20200307;2020-03-07;Reims;Brest;1;0;H;1.8;3.6;4.75
F1;20200308;2020-03-08;St Etienne;Bordeaux;1;1;D;2.3;3.2;3.3
F1;20200308;2020-03-08;Rennes;Montpellier;5;0;H;2.05;3.4;3.75
F1;20200308;2020-03-08;Lille;Lyon;1;0;H;2.15;3.25;3.6
