Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20120914;2012-09-14;Paris SG;Toulouse;2;0;H;1.4;4.2;9
F1;20120914;2012-09-14;Reims;Montpellier;3;1;H;3.4;3;2.3
F1;20120915;2012-09-15;Evian Thonon Gaillard;Bastia;3;0;H;2.3;3.2;3.2
F1;20120915;2012-09-15;Nice;Brest;4;2;H;2;3.2;4
F1;20120915;2012-09-15;St Etienne;Sochaux;0;1;A;1.5;3.8;7.5
F1;20120915;2012-09-15;Troyes;Lille;1;1;D;4;3.2;2
F1;20120915;2012-09-15;Valenciennes;Bordeaux;0;0;D;2.63;3;2.88
F1;20120916;2012-09-16;Lyon;Ajaccio;2;0;H;1.44;4.2;7.5
F1;20120916;2012-09-16;Nancy;Marseille;0;1;A;3.4;3.1;2.25
F1;20120916;2012-09-16;Rennes;Lorient;1;2;A;1.83;3.25;4.75
F1;20120921;2012-09-21;Montpellier;St Etienne;1;1;D;2;3.2;4
F1;20120922;2012-09-22;Bastia;Paris SG;0;4;A;5.25;3.6;1.67
F1;20120922;2012-09-22;Brest;Valenciennes;2;1;H;2.7;3;2.75
F1;20120922;2012-09-22;Lorient;Nice;1;1;D;1.91;3.3;4.2
F1;20120922;2012-09-22;Reims;Nancy;2;0;H;2.3;3;3.4
F1;20120922;2012-09-22;Sochaux;Troyes;3;1;H;2.2;3.2;3.4
F1;20120922;2012-09-22;Toulouse;Rennes;2;2;D;2.1;3.25;3.6
F1;20120923;2012-09-23;Bordeaux;Ajaccio;2;2;D;1.57;3.4;7.5
F1;20120923;2012-09-23;Lille;Lyon;1;1;D;2.1;3.3;3.5
F1;20120923;2012-09-23;Marseille;Evian Thonon Gaillard;1;0;H;1.4;4.5;8
F1;20120928;2012-09-28;Rennes;Lille;2;0;H;2.5;3.1;2.9
F1;20120929;2012-09-29;Ajaccio;Brest;1;0;H;1.91;3.2;4.33
F1;20120929;2012-09-29;Evian Thonon Gaillard;Lorient;1;1;D;2.5;3.1;2.9
F1;20120929;2012-09-29;Nancy;Montpellier;0;2;A;3.2;3;2.4
F1;20120929;2012-09-29;Nice;Bastia;2;2;D;2.2;3;3.6
F1;20120929;2012-09-29;Paris SG;Sochaux;2;0;H;1.2;6;15
F1;20120929;2012-09-29;Troyes;Toulouse;0;2;A;3;3;2.5
F1;20120930;2012-09-30;Lyon;Bordeaux;0;2;A;2;3.2;4
F1;20120930;2012-09-30;St Etienne;Reims;0;0;D;1.62;3.6;6
F1;20120930;2012-09-30;Valenciennes;Marseille;4;1;H;3.3;3.1;2.3
F1;20121005;2012-10-05;St Etienne;Nancy;4;0;H;1.62;3.5;6.5
F1;20121006;2012-10-06;Bastia;Troyes;3;2;H;1.75;3.4;5
F1;20121006;2012-10-06;Lille;Ajaccio;2;0;H;1.4;4.33;8.5
F1;20121006;2012-10-06;Montpellier;Evian Thonon Gaillard;2;3;A;1.67;3.5;5.5
F1;20121006;2012-10-06;Reims;Nice;3;1;H;2.2;3.1;3.5
F1;20121006;2012-10-06;Sochaux;Rennes;0;1;A;3.1;3.1;2.38
F1;20121006;2012-10-06;Toulouse;Valenciennes;2;2;D;1.83;3.25;4.75
F1;20121007;2012-10-07;Brest;Bordeaux;1;1;D;3.75;3;2.15
F1;20121007;2012-10-07;Lorient;Lyon;1;1;D;2.8;3.1;2.6
F1;20121007;2012-10-07;Marseille;Paris SG;2;2;D;3;3.2;2.4
F1;20121019;2012-10-19;Bordeaux;Lille;1;1;D;2.25;3;3.5
F1;20121020;2012-10-20;Evian Thonon Gaillard;Toulouse;0;4;A;2.63;3.1;2.8
F1;20121020;2012-10-20;Nancy;Sochaux;1;1;D;1.91;3.2;4.33
F1;20121020;2012-10-20;Nice;St Etienne;1;1;D;2.8;3.1;2.6
F1;20121020;2012-10-20;Paris SG;Reims;1;0;H;1.2;6.5;13
F1;20121020;2012-10-20;Rennes;Montpellier;2;1;H;2.2;3.25;3.3
F1;20121020;2012-10-20;Valenciennes;Lorient;6;1;H;2.1;3.2;3.6
F1;20121021;2012-10-21;Ajaccio;Bastia;0;0;D;2.3;3.2;3.2
F1;20121021;2012-10-21;Lyon;Brest;1;0;H;1.33;5;9
F1;20121021;2012-10-21;Troyes;Marseille;1;0;H;5;3.5;1.73
F1;20121026;2012-10-26;St Etienne;Rennes;2;0;H;2.05;3.1;4
F1;20121027;2012-10-27;Lille;Valenciennes;2;1;H;1.57;3.6;6.5
F1;20121027;2012-10-27;Montpellier;Nice;3;1;H;1.7;3.5;5.25
F1;20121027;2012-10-27;Nancy;Paris SG;0;1;A;7.5;3.75;1.5
F1;20121027;2012-10-27;Reims;Troyes;1;1;D;1.75;3.4;5
F1;20121027;2012-10-27;Toulouse;Brest;3;1;H;1.5;3.75;7.5
F1;20121028;2012-10-28;Bastia;Bordeaux;3;1;H;2.8;3.1;2.6
F1;20121028;2012-10-28;Lorient;Ajaccio;4;4;D;1.75;3.4;5
F1;20121102;2012-11-02;Brest;Lorient;2;0;H;3.1;3.1;2.4
F1;20121103;2012-11-03;Evian Thonon Gaillard;Lille;0;2;A;3.6;3.2;2.1
F1;20121103;2012-11-03;Nice;Nancy;2;1;H;2;3.2;4
F1;20121103;2012-11-03;Paris SG;St Etienne;1;2;A;1.44;4.2;7.5
F1;20121103;2012-11-03;Rennes;Reims;1;0;H;1.62;3.6;6
F1;20121103;2012-11-03;Troyes;Montpellier;1;1;D;3.5;3.2;2.15
F1;20121103;2012-11-03;Valenciennes;Sochaux;3;1;H;1.57;3.75;6
F1;20121104;2012-11-04;Ajaccio;Marseille;0;2;A;3.6;3.2;2.1
F1;20121104;2012-11-04;Bordeaux;Toulouse;1;0;H;2.1;3.2;3.6
F1;20121104;2012-11-04;Lyon;Bastia;5;2;H;1.53;4;6
F1;20121107;2012-11-07;Sochaux;Evian Thonon Gaillard;2;1;H;2.5;3.2;2.88
F1;20121109;2012-11-09;Nancy;Rennes;1;3;A;3.25;3.1;2.3
F1;20121110;2012-11-10;Bastia;Valenciennes;2;3;A;2.3;3.4;3
F1;20121110;2012-11-10;Lille;Brest;1;0;H;1.33;4.75;10
F1;20121110;2012-11-10;Reims;Evian Thonon Gaillard;1;2;A;2.2;3.1;3.5
F1;20121110;2012-11-10;St Etienne;Troyes;2;0;H;1.4;4.33;8.5
F1;20121110;2012-11-10;Toulouse;Ajaccio;2;4;A;1.57;3.6;6.5
F1;20121111;2012-11-11;Lorient;Bordeaux;0;4;A;2.4;3.1;3.1
F1;20121111;2012-11-11;Marseille;Nice;2;2;D;1.4;4.33;8.5
F1;20121111;2012-11-11;Montpellier;Paris SG;1;1;D;3.25;3.25;2.25
F1;20121111;2012-11-11;Sochaux;Lyon;1;1;D;4.5;3.4;1.83
F1;20121116;2012-11-16;Lorient;Lille;2;0;H;3.1;3.1;2.4
F1;20121117;2012-11-17;Ajaccio;Sochaux;0;1;A;1.83;3.25;4.75
F1;20121117;2012-11-17;Brest;Bastia;3;0;H;2.5;3.1;2.9
F1;20121117;2012-11-17;Evian Thonon Gaillard;St Etienne;2;2;D;3.6;3.2;2.1
F1;20121117;2012-11-17;Paris SG;Rennes;1;2;A;1.55;3.8;6.5
F1;20121117;2012-11-17;Troyes;Nancy;3;3;D;2.38;3;3.25
F1;20121117;2012-11-17;Valenciennes;Montpellier;1;1;D;2.1;3.25;3.6
F1;20121118;2012-11-18;Bordeaux;Marseille;1;0;H;2.3;3.1;3.25
F1;20121118;2012-11-18;Lyon;Reims;3;0;H;1.4;4.33;8.5
F1;20121118;2012-11-18;Nice;Toulouse;1;0;H;2.63;3;2.88
F1;20121123;2012-11-23;St Etienne;Valenciennes;1;0;H;1.8;3.5;4.5
F1;20121124;2012-11-24;Bastia;Lorient;2;1;H;2.4;3.3;2.9
F1;20121124;2012-11-24;Nancy;Ajaccio;1;1;D;2.3;3.1;3.3
F1;20121124;2012-11-24;Paris SG;Troyes;4;0;H;1.18;6.5;15
F1;20121124;2012-11-24;Reims;Brest;0;0;D;2.1;3.1;3.75
F1;20121124;2012-11-24;Rennes;Evian Thonon Gaillard;0;1;A;1.67;3.6;5.5
F1;20121124;2012-11-24;Sochaux;Nice;0;1;A;2.38;3.1;3.1
F1;20121125;2012-11-25;Marseille;Lille;1;0;H;2.3;3.1;3.3
F1;20121125;2012-11-25;Montpellier;Bordeaux;1;0;H;2.4;3;3.2
F1;20121125;2012-11-25;Toulouse;Lyon;3;0;H;2.5;3.1;2.9
F1;20121128;2012-11-28;Marseille;Lyon;1;4;A;2.2;3.2;3.4
F1;20121130;2012-11-30;Ajaccio;St Etienne;0;0;D;3.1;3.1;2.4
F1;20121201;2012-12-01;Bordeaux;Sochaux;2;2;D;1.44;4.2;7.5
F1;20121201;2012-12-01;Evian Thonon Gaillard;Nancy;1;1;D;2.1;3.2;3.6
F1;20121201;2012-12-01;Lille;Bastia;0;0;D;1.4;4.5;8
F1;20121201;2012-12-01;Lyon;Montpellier;1;0;H;1.83;3.4;4.5
F1;20121201;2012-12-01;Nice;Paris SG;2;1;H;4.75;3.4;1.8
F1;20121201;2012-12-01;Valenciennes;Reims;1;0;H;1.62;3.75;5.5
F1;20121202;2012-12-02;Brest;Marseille;1;2;A;3.25;3.2;2.25
F1;20121202;2012-12-02;Lorient;Toulouse;1;0;H;2.4;3.2;3
F1;20121202;2012-12-02;Troyes;Rennes;2;3;A;3.6;3.2;2.1
F1;20121207;2012-12-07;Toulouse;Bastia;0;0;D;1.65;3.6;5.5
F1;20121208;2012-12-08;Montpellier;Ajaccio;3;0;H;1.62;3.6;6
F1;20121208;2012-12-08;Nancy;Valenciennes;1;1;D;2.8;3.1;2.6
F1;20121208;2012-12-08;Paris SG;Evian Thonon Gaillard;4;0;H;1.22;6;13
F1;20121208;2012-12-08;Rennes;Brest;2;2;D;1.62;3.5;6.5
F1;20121208;2012-12-08;Sochaux;Lille;1;1;D;4.2;3.2;1.95
F1;20121208;2012-12-08;Troyes;Nice;1;1;D;2.8;3;2.7
F1;20121209;2012-12-09;Marseille;Lorient;0;3;A;1.62;3.6;6
F1;20121209;2012-12-09;Reims;Bordeaux;0;0;D;3.4;3.1;2.25
F1;20121209;2012-12-09;St Etienne;Lyon;0;1;A;2.05;3.2;3.75
F1;20121211;2012-12-11;Lille;Toulouse;2;0;H;1.73;3.4;5.25
F1;20121211;2012-12-11;Nice;Rennes;1;0;H;2.3;3.1;3.25
F1;20121211;2012-12-11;Valenciennes;Paris SG;0;4;A;4.33;3.5;1.83
F1;20121212;2012-12-12;Ajaccio;Reims;2;0;H;1.8;3.3;4.75
F1;20121212;2012-12-12;Bastia;Marseille;1;2;A;3.5;3.2;2.15
F1;20121212;2012-12-12;Brest;Montpellier;1;2;A;3;3;2.5
F1;20121212;2012-12-12;Evian Thonon Gaillard;Troyes;2;0;H;1.83;3.4;4.5
F1;20121212;2012-12-12;Lorient;Sochaux;2;0;H;1.67;3.5;5.5
F1;20121212;2012-12-12;Lyon;Nancy;1;1;D;1.4;4.5;8
F1;20121213;2012-12-13;Bordeaux;St Etienne;0;0;D;2;3.2;4
F1;20121214;2012-12-14;Rennes;Valenciennes;2;0;H;2;3.3;3.8
F1;20121215;2012-12-15;Montpellier;Bastia;4;0;H;1.62;3.75;5.5
F1;20121215;2012-12-15;Nice;Evian Thonon Gaillard;3;2;H;1.91;3.3;4.2
F1;20121215;2012-12-15;Reims;Lille;1;1;D;4.75;3.25;1.83
F1;20121215;2012-12-15;Sochaux;Brest;1;2;A;2.2;3.1;3.5
F1;20121215;2012-12-15;Toulouse;Marseille;0;1;A;2.63;3.1;2.75
F1;20121215;2012-12-15;Troyes;Ajaccio;3;2;H;2.4;3.1;3.1
F1;20121216;2012-12-16;Nancy;Bordeaux;1;1;D;3.3;3.2;2.25
F1;20121216;2012-12-16;Paris SG;Lyon;1;0;H;1.62;3.75;5.5
F1;20121216;2012-12-16;St Etienne;Lorient;0;2;A;1.73;3.3;5.5
F1;20121221;2012-12-21;Brest;Paris SG;0;3;A;7.5;4.1;1.44
F1;20121222;2012-12-22;Ajaccio;Rennes;2;4;A;2.88;3;2.63
F1;20121222;2012-12-22;Bastia;Nancy;4;2;H;2.5;3.1;2.9
F1;20121222;2012-12-22;Bordeaux;Troyes;0;0;D;1.4;4.33;8.5
F1;20121222;2012-12-22;Lille;Montpellier;4;1;H;2;3.2;4
F1;20121222;2012-12-22;Lorient;Reims;2;2;D;1.5;3.75;7.5
F1;20121222;2012-12-22;Lyon;Nice;3;0;H;1.62;3.6;6
F1;20121223;2012-12-23;Marseille;St Etienne;1;0;H;1.83;3.4;4.5
F1;20121223;2012-12-23;Toulouse;Sochaux;2;0;H;1.62;3.5;6.5
F1;20121223;2012-12-23;Valenciennes;Evian Thonon Gaillard;2;1;H;1.8;3.5;4.5
F1;20130111;2013-01-11;Paris SG;Ajaccio;0;0;D;1.14;7.5;17
F1;20130111;2013-01-11;St Etienne;Toulouse;2;2;D;2;3.2;4
F1;20130112;2013-01-12;Evian Thonon Gaillard;Brest;0;2;A;1.83;3.4;4.5
F1;20130112;2013-01-12;Montpellier;Lorient;2;0;H;1.85;3.4;4.33
F1;20130112;2013-01-12;Nancy;Lille;2;2;D;4;3.2;2
F1;20130112;2013-01-12;Rennes;Bordeaux;0;2;A;2.3;3.1;3.3
F1;20130112;2013-01-12;Troyes;Lyon;1;2;A;4.33;3.25;1.91
F1;20130113;2013-01-13;Nice;Valenciennes;5;0;H;2;3.3;3.75
F1;20130113;2013-01-13;Reims;Bastia;1;2;A;2.25;3.1;3.4
F1;20130113;2013-01-13;Sochaux;Marseille;3;1;H;4.75;3.25;1.83
F1;20130118;2013-01-18;Lyon;Evian Thonon Gaillard;0;0;D;1.36;4.75;8.5
F1;20130119;2013-01-19;Ajaccio;Valenciennes;1;1;D;2.6;3.1;2.8
F1;20130119;2013-01-19;Brest;St Etienne;0;1;A;3.4;3.2;2.2
F1;20130119;2013-01-19;Lorient;Troyes;3;2;H;1.57;3.75;6
F1;20130119;2013-01-19;Marseille;Montpellier;3;2;H;1.85;3.4;4.33
F1;20130119;2013-01-19;Sochaux;Reims;1;0;H;2.1;3.25;3.5
F1;20130119;2013-01-19;Toulouse;Nancy;2;1;H;1.57;3.8;6
F1;20130120;2013-01-20;Bastia;Rennes;0;2;A;3;3.2;2.4
F1;20130120;2013-01-20;Bordeaux;Paris SG;0;1;A;4;3.2;2
F1;20130120;2013-01-20;Lille;Nice;0;2;A;1.67;3.5;5.5
F1;20130125;2013-01-25;Valenciennes;Lyon;0;2;A;3.1;3.2;2.3
F1;20130126;2013-01-26;Evian Thonon Gaillard;Ajaccio;1;1;D;2;3.2;4
F1;20130126;2013-01-26;Montpellier;Sochaux;2;0;H;1.44;4;8
F1;20130126;2013-01-26;Nancy;Lorient;2;1;H;2.63;3;2.88
F1;20130126;2013-01-26;Reims;Toulouse;1;1;D;3.2;3;2.38
F1;20130126;2013-01-26;Rennes;Marseille;2;2;D;2.6;3.1;2.8
F1;20130126;2013-01-26;Troyes;Brest;2;1;H;2;3.2;4
F1;20130127;2013-01-27;Nice;Bordeaux;0;1;A;2.38;3;3.2
F1;20130127;2013-01-27;Paris SG;Lille;1;0;H;1.5;4;7
F1;20130127;2013-01-27;St Etienne;Bastia;3;0;H;1.53;3.8;6.5
F1;20130201;2013-02-01;Toulouse;Paris SG;0;4;A;5;3.25;1.8
F1;20130202;2013-02-02;Bastia;Evian Thonon Gaillard;0;0;D;2.75;3.1;2.63
F1;20130202;2013-02-02;Bordeaux;Valenciennes;2;0;H;1.75;3.4;5
F1;20130202;2013-02-02;Brest;Nice;0;2;A;3.4;3;2.3
F1;20130202;2013-02-02;Lille;Troyes;1;1;D;1.4;4.5;8
F1;20130202;2013-02-02;Lorient;Rennes;2;2;D;2.4;3.2;3
F1;20130202;2013-02-02;Sochaux;St Etienne;1;2;A;3.6;3.1;2.15
F1;20130203;2013-02-03;Ajaccio;Lyon;3;1;H;3.75;3.3;2
F1;20130203;2013-02-03;Marseille;Nancy;0;1;A;1.44;4.2;7.5
F1;20130203;2013-02-03;Montpellier;Reims;3;1;H;1.44;4.1;8
F1;20130208;2013-02-08;Paris SG;Bastia;3;1;H;1.17;7;15
F1;20130209;2013-02-09;Ajaccio;Bordeaux;1;0;H;3.2;3;2.4
F1;20130209;2013-02-09;Nancy;Reims;1;2;A;1.91;3.3;4.2
F1;20130209;2013-02-09;Nice;Lorient;1;1;D;2;3.2;4
F1;20130209;2013-02-09;St Etienne;Montpellier;4;1;H;2;3.2;4
F1;20130209;2013-02-09;Troyes;Sochaux;0;0;D;1.95;3.2;4.2
F1;20130209;2013-02-09;Valenciennes;Brest;2;1;H;1.62;3.75;5.5
F1;20130210;2013-02-10;Evian Thonon Gaillard;Marseille;1;1;D;3.5;3.2;2.15
F1;20130210;2013-02-10;Lyon;Lille;1;3;A;2;3.3;3.8
F1;20130210;2013-02-10;Rennes;Toulouse;2;0;H;2.1;3.2;3.6
F1;20130215;2013-02-15;Lille;Rennes;2;0;H;1.91;3.2;4.5
F1;20130216;2013-02-16;Bastia;Nice;0;1;A;2.5;3.1;2.9
F1;20130216;2013-02-16;Brest;Ajaccio;1;1;D;2.5;3;3
F1;20130216;2013-02-16;Lorient;Evian Thonon Gaillard;2;1;H;1.83;3.4;4.5
F1;20130216;2013-02-16;Marseille;Valenciennes;1;0;H;1.57;3.8;6
F1;20130216;2013-02-16;Montpellier;Nancy;1;0;H;1.5;4;7
F1;20130216;2013-02-16;Toulouse;Troyes;2;2;D;1.73;3.5;5
F1;20130217;2013-02-17;Bordeaux;Lyon;0;4;A;2.3;3;3.4
F1;20130217;2013-02-17;Reims;St Etienne;1;1;D;4;3.1;2.05
F1;20130217;2013-02-17;Sochaux;Paris SG;3;2;H;7.5;4.2;1.44
F1;20130222;2013-02-22;Nice;Reims;2;0;H;1.62;3.6;6
F1;20130223;2013-02-23;Ajaccio;Lille;1;3;A;3.5;3.1;2.2
F1;20130223;2013-02-23;Evian Thonon Gaillard;Montpellier;0;1;A;2.9;3.1;2.5
F1;20130223;2013-02-23;Nancy;St Etienne;0;3;A;3.5;3.1;2.2
F1;20130223;2013-02-23;Rennes;Sochaux;2;2;D;1.62;3.6;6
F1;20130223;2013-02-23;Troyes;Bastia;0;0;D;2;3.25;3.9
F1;20130223;2013-02-23;Valenciennes;Toulouse;0;0;D;2.3;3.1;3.3
F1;20130224;2013-02-24;Bordeaux;Brest;0;2;A;1.44;4;8
F1;20130224;2013-02-24;Lyon;Lorient;3;1;H;1.67;3.5;5.5
F1;20130224;2013-02-24;Paris SG;Marseille;2;0;H;1.5;3.8;7.5
F1;20130301;2013-03-01;Montpellier;Rennes;2;0;H;2;3.2;4
F1;20130302;2013-03-02;Bastia;Ajaccio;1;0;H;2.25;3.2;3.3
F1;20130302;2013-03-02;Lorient;Valenciennes;1;1;D;1.91;3.2;4.33
F1;20130302;2013-03-02;Reims;Paris SG;1;0;H;7;4;1.5
F1;20130302;2013-03-02;Sochaux;Nancy;1;2;A;2.05;3.2;3.8
F1;20130302;2013-03-02;St Etienne;Nice;4;0;H;1.75;3.4;5
F1;20130302;2013-03-02;Toulouse;Evian Thonon Gaillard;0;0;D;1.8;3.4;4.75
F1;20130303;2013-03-03;Brest;Lyon;1;1;D;4.5;3.3;1.85
F1;20130303;2013-03-03;Lille;Bordeaux;2;1;H;1.91;3.1;4.6
F1;20130303;2013-03-03;Marseille;Troyes;2;1;H;1.44;4.1;8
F1;20130308;2013-03-08;Rennes;St Etienne;2;2;D;2.75;3.2;2.6
F1;20130309;2013-03-09;Ajaccio;Lorient;1;0;H;2.88;3;2.63
F1;20130309;2013-03-09;Brest;Toulouse;0;1;A;2.88;3;2.6
F1;20130309;2013-03-09;Evian Thonon Gaillard;Sochaux;5;1;H;2.1;3.2;3.6
F1;20130309;2013-03-09;Paris SG;Nancy;2;1;H;1.18;6.5;15
F1;20130309;2013-03-09;Troyes;Reims;4;2;H;2.05;3.2;3.75
F1;20130309;2013-03-09;Valenciennes;Lille;1;3;A;3.4;3.2;2.2
F1;20130310;2013-03-10;Bordeaux;Bastia;1;0;H;1.44;4;8
F1;20130310;2013-03-10;Lyon;Marseille;0;0;D;2.15;3.3;3.4
F1;20130310;2013-03-10;Nice;Montpellier;2;0;H;2.5;3.1;2.9
F1;20130315;2013-03-15;Marseille;Ajaccio;0;0;D;1.44;4;8
F1;20130316;2013-03-16;Bastia;Lyon;4;1;H;4;3.2;2
F1;20130316;2013-03-16;Lille;Evian Thonon Gaillard;1;2;A;1.44;4.1;8
F1;20130316;2013-03-16;Lorient;Brest;4;0;H;1.62;3.6;6
F1;20130316;2013-03-16;Montpellier;Troyes;1;1;D;1.45;4;8
F1;20130316;2013-03-16;Reims;Rennes;1;0;H;2.88;3;2.63
F1;20130316;2013-03-16;Sochaux;Valenciennes;1;1;D;2.4;3.1;3.1
F1;20130317;2013-03-17;Nancy;Nice;1;0;H;2.9;3;2.6
F1;20130317;2013-03-17;St Etienne;Paris SG;2;2;D;3;3;2.5
F1;20130317;2013-03-17;Toulouse;Bordeaux;0;0;D;2.4;3;3.2
F1;20130329;2013-03-29;Paris SG;Montpellier;1;0;H;1.57;3.8;6
F1;20130330;2013-03-30;Ajaccio;Toulouse;2;3;A;2.7;2.9;2.88
F1;20130330;2013-03-30;Bordeaux;Lorient;1;1;D;1.85;3.2;4.75
F1;20130330;2013-03-30;Evian Thonon Gaillard;Reims;2;2;D;2;3.1;4.2
F1;20130330;2013-03-30;Rennes;Nancy;0;2;A;1.73;3.5;5
F1;20130330;2013-03-30;Troyes;St Etienne;2;2;D;3.75;3.25;2.05
F1;20130330;2013-03-30;Valenciennes;Bastia;3;4;A;1.91;3.2;4.5
F1;20130331;2013-03-31;Brest;Lille;1;2;A;4.75;3.3;1.8
F1;20130331;2013-03-31;Lyon;Sochaux;1;2;A;1.5;4;7
F1;20130331;2013-03-31;Nice;Marseille;0;1;A;2.8;3;2.7
F1;20130405;2013-04-05;Marseille;Bordeaux;1;0;H;1.85;3.3;4.5
F1;20130406;2013-04-06;Bastia;Brest;4;0;H;1.85;3.3;4.5
F1;20130406;2013-04-06;Montpellier;Valenciennes;3;1;H;1.57;3.6;6.5
F1;20130406;2013-04-06;Nancy;Troyes;1;0;H;2.05;3.2;3.75
F1;20130406;2013-04-06;Rennes;Paris SG;0;2;A;3.3;3.2;2.25
F1;20130406;2013-04-06;Sochaux;Ajaccio;0;0;D;2.05;3.2;3.8
F1;20130406;2013-04-06;Toulouse;Nice;3;4;A;2;3.2;4
F1;20130407;2013-04-07;Lille;Lorient;5;0;H;1.67;3.5;5.5
F1;20130407;2013-04-07;Reims;Lyon;1;0;H;3.8;3.3;2
F1;20130407;2013-04-07;St Etienne;Evian Thonon Gaillard;1;0;H;1.45;4.1;7.5
F1;20130412;2013-04-12;Valenciennes;St Etienne;0;0;D;4;3.3;1.95
F1;20130413;2013-04-13;Ajaccio;Nancy;1;1;D;2.25;3.1;3.4
F1;20130413;2013-04-13;Bordeaux;Montpellier;4;2;H;2.25;3.1;3.4
F1;20130413;2013-04-13;Brest;Reims;0;2;A;2.5;3.1;2.9
F1;20130413;2013-04-13;Evian Thonon Gaillard;Rennes;4;2;H;2.5;3.1;2.9
F1;20130413;2013-04-13;Lorient;Bastia;4;1;H;1.95;3.3;4
F1;20130413;2013-04-13;Troyes;Paris SG;0;1;A;5.5;3.8;1.62
F1;20130414;2013-04-14;Lille;Marseille;0;0;D;2;3.2;4
F1;20130414;2013-04-14;Lyon;Toulouse;3;1;H;1.91;3.3;4.2
F1;20130414;2013-04-14;Nice;Sochaux;3;0;H;1.83;3.2;5
F1;20130419;2013-04-19;Montpellier;Lyon;1;2;A;2.3;3.25;3.1
F1;20130420;2013-04-20;Marseille;Brest;1;0;H;1.36;4.5;9
F1;20130421;2013-04-21;Bastia;Lille;1;2;A;3.4;3.2;2.2
F1;20130421;2013-04-21;Nancy;Evian Thonon Gaillard;3;1;H;2.15;3.1;3.6
F1;20130421;2013-04-21;Paris SG;Nice;3;0;H;1.45;4;8
F1;20130421;2013-04-21;Reims;Valenciennes;0;1;A;2.2;3.1;3.5
F1;20130421;2013-04-21;Sochaux;Bordeaux;2;2;D;3;3;2.5
