Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20150929;2015-09-29;Lille;Nantes;0;1;A;1.85;3.2;5
F1;20151002;2015-10-02;Lille;Montpellier;2;0;H;2;3.1;4.33
F1;20151003;2015-10-03;Ajaccio GFCO;Toulouse;2;2;D;3.1;3.2;2.4
F1;20151003;2015-10-03;Angers;Bastia;1;0;H;2.1;3.1;4
F1;20151003;2015-10-03;Lyon;Reims;1;0;H;1.62;3.75;6
F1;20151003;2015-10-03;Troyes;Guingamp;0;1;A;2.63;3.1;2.88
F1;20151004;2015-10-04;Caen;St Etienne;1;0;H;2.45;3.2;2.88
F1;20151004;2015-10-04;Lorient;Bordeaux;3;2;H;2.6;3.2;2.8
F1;20151004;2015-10-04;Monaco;Rennes;1;1;D;1.85;3.4;4.75
F1;20151004;2015-10-04;Paris SG;Marseille;2;1;H;1.33;5;10
F1;20151016;2015-10-16;Monaco;Lyon;1;1;D;2.55;3.2;2.9
F1;20151017;2015-10-17;Bastia;Paris SG;0;2;A;10;5;1.33
F1;20151017;2015-10-17;Guingamp;Lille;1;1;D;2.6;3.1;2.9
F1;20151017;2015-10-17;Nantes;Troyes;3;0;H;1.95;3.3;4.2
F1;20151017;2015-10-17;Reims;Caen;0;1;A;2.5;3.2;2.9
F1;20151017;2015-10-17;St Etienne;Ajaccio GFCO;2;0;H;1.5;3.8;8
F1;20151017;2015-10-17;Toulouse;Angers;1;2;A;2.05;3.3;3.8
F1;20151018;2015-10-18;Bordeaux;Montpellier;0;0;D;1.75;3.6;5
F1;20151018;2015-10-18;Marseille;Lorient;1;1;D;1.57;4;6
F1;20151018;2015-10-18;Rennes;Nice;1;4;A;2.1;3.25;3.75
F1;20151023;2015-10-23;Caen;Nantes;0;2;A;1.91;3.3;4.5
F1;20151023;2015-10-23;Lyon;Toulouse;3;0;H;1.73;3.6;5.25
F1;20151024;2015-10-24;Ajaccio GFCO;Nice;3;1;H;3.4;3.3;2.2
F1;20151024;2015-10-24;Angers;Guingamp;0;0;D;2.4;3;3.3
F1;20151024;2015-10-24;Lorient;Rennes;1;1;D;2.4;3.1;3.2
F1;20151024;2015-10-24;Montpellier;Bastia;2;0;H;1.95;3.3;4.2
F1;20151025;2015-10-25;Bordeaux;Troyes;1;0;H;1.5;3.8;7.5
F1;20151025;2015-10-25;Lille;Marseille;1;2;A;2.6;3.1;2.9
F1;20151025;2015-10-25;Paris SG;St Etienne;4;1;H;1.25;6;12
F1;20151025;2015-10-25;Reims;Monaco;0;1;A;3;3.1;2.5
F1;20151030;2015-10-30;Rennes;Paris SG;0;1;A;7.5;4;1.5
F1;20151031;2015-10-31;Ajaccio GFCO;Bordeaux;2;0;H;4.2;3.4;1.95
F1;20151031;2015-10-31;Bastia;Caen;1;0;H;2.9;3.1;2.6
F1;20151031;2015-10-31;Guingamp;Lorient;2;2;D;2;3.3;4
F1;20151031;2015-10-31;St Etienne;Reims;3;0;H;1.62;3.8;6
F1;20151031;2015-10-31;Toulouse;Montpellier;1;1;D;2.1;3.25;3.75
F1;20151031;2015-10-31;Troyes;Lyon;0;1;A;5.5;3.6;1.7
F1;20151101;2015-11-01;Monaco;Angers;1;0;H;1.6;3.75;6.5
F1;20151101;2015-11-01;Nantes;Marseille;0;1;A;4;3.1;2.1
F1;20151101;2015-11-01;Nice;Lille;0;0;D;2.38;3.2;3.2
F1;20151104;2015-11-04;Nice;Nantes;1;2;A;2;3.25;4.2
F1;20151106;2015-11-06;Angers;Rennes;0;2;A;2.88;3;2.7
F1;20151107;2015-11-07;Caen;Guingamp;2;1;H;2.2;3.2;3.5
F1;20151107;2015-11-07;Lille;Bastia;1;1;D;1.67;3.5;6
F1;20151107;2015-11-07;Lorient;Troyes;4;1;H;1.67;3.75;5.5
F1;20151107;2015-11-07;Montpellier;Nantes;2;1;H;2.2;3.1;3.6
F1;20151107;2015-11-07;Paris SG;Toulouse;5;0;H;1.18;7;17
F1;20151107;2015-11-07;Reims;Ajaccio GFCO;1;2;A;1.91;3.2;4.75
F1;20151108;2015-11-08;Bordeaux;Monaco;3;1;H;2.3;3.1;3.4
F1;20151108;2015-11-08;Lyon;St Etienne;3;0;H;1.95;3.5;4
F1;20151108;2015-11-08;Marseille;Nice;0;1;A;1.67;4;5
F1;20151120;2015-11-20;Nice;Lyon;3;0;H;3.4;3.4;2.15
F1;20151121;2015-11-21;Guingamp;Toulouse;2;0;H;2.1;3.4;3.6
F1;20151121;2015-11-21;Lorient;Paris SG;1;2;A;7.5;4.5;1.44
F1;20151121;2015-11-21;Monaco;Nantes;1;0;H;1.7;3.6;5.5
F1;20151121;2015-11-21;Montpellier;Reims;3;1;H;2.1;3.25;3.75
F1;20151121;2015-11-21;Troyes;Lille;1;1;D;3.6;3.2;2.15
F1;20151122;2015-11-22;Bastia;Ajaccio GFCO;1;2;A;2.1;3.2;3.8
F1;20151122;2015-11-22;Caen;Angers;0;0;D;1.8;3.4;5
F1;20151122;2015-11-22;Rennes;Bordeaux;2;2;D;2.3;3.2;3.3
F1;20151122;2015-11-22;St Etienne;Marseille;0;2;A;2.45;3.25;3
F1;20151127;2015-11-27;Lyon;Montpellier;2;4;A;1.57;3.8;6.5
F1;20151128;2015-11-28;Ajaccio GFCO;Lorient;1;1;D;2.8;3.2;2.6
F1;20151128;2015-11-28;Angers;Lille;2;0;H;2.9;2.9;2.8
F1;20151128;2015-11-28;Nantes;Bastia;0;0;D;1.91;3.2;4.75
F1;20151128;2015-11-28;Paris SG;Troyes;4;1;H;1.08;10;34
F1;20151128;2015-11-28;Reims;Rennes;2;2;D;3;3;2.6
F1;20151128;2015-11-28;Toulouse;Nice;2;0;H;2.38;3.4;3
F1;20151129;2015-11-29;Bordeaux;Caen;1;4;A;1.95;3.5;4
F1;20151129;2015-11-29;Marseille;Monaco;3;3;D;1.95;3.5;4
F1;20151129;2015-11-29;St Etienne;Guingamp;3;0;H;1.83;3.3;5
F1;20151201;2015-12-01;Angers;Paris SG;0;0;D;10;5;1.33
F1;20151201;2015-12-01;Lorient;Nice;0;0;D;2.25;3.3;3.3
F1;20151201;2015-12-01;Nantes;Lyon;0;0;D;3.6;3.25;2.15
F1;20151202;2015-12-02;Bastia;Bordeaux;1;0;H;3;3.2;2.5
F1;20151202;2015-12-02;Guingamp;Reims;1;2;A;1.91;3.3;4.5
F1;20151202;2015-12-02;Lille;St Etienne;1;0;H;2.5;3.1;3.1
F1;20151202;2015-12-02;Monaco;Caen;1;1;D;1.85;3.5;4.33
F1;20151202;2015-12-02;Montpellier;Ajaccio GFCO;0;2;A;1.83;3.5;4.5
F1;20151202;2015-12-02;Troyes;Toulouse;0;3;A;3;3.3;2.4
F1;20151203;2015-12-03;Rennes;Marseille;0;1;A;3.1;3.1;2.5
F1;20151204;2015-12-04;Nice;Paris SG;0;3;A;6.5;4.33;1.5
F1;20151205;2015-12-05;Ajaccio GFCO;Nantes;1;1;D;2.5;3;3.1
F1;20151205;2015-12-05;Bastia;Monaco;1;2;A;3.5;3.3;2.15
F1;20151205;2015-12-05;Caen;Lille;1;2;A;2.4;3.1;3.25
F1;20151205;2015-12-05;Lyon;Angers;0;2;A;1.53;3.75;7.5
F1;20151205;2015-12-05;Reims;Troyes;1;1;D;1.67;3.75;5.5
F1;20151205;2015-12-05;Toulouse;Lorient;2;3;A;2;3.4;3.8
F1;20151206;2015-12-06;Bordeaux;Guingamp;1;0;H;2;3.2;4.2
F1;20151206;2015-12-06;Marseille;Montpellier;2;2;D;1.65;3.75;5.5
F1;20151206;2015-12-06;St Etienne;Rennes;1;1;D;2.05;3.1;4.2
F1;20151211;2015-12-11;Rennes;Caen;1;1;D;2.38;3.25;3.2
F1;20151212;2015-12-12;Lille;Lorient;3;0;H;1.75;3.5;5.25
F1;20151212;2015-12-12;Montpellier;Guingamp;2;1;H;2;3.3;4
F1;20151212;2015-12-12;Nantes;Toulouse;1;1;D;2.38;3.1;3.3
F1;20151212;2015-12-12;Reims;Nice;1;1;D;2.6;3.1;2.9
F1;20151212;2015-12-12;Troyes;Bastia;1;1;D;2.38;3.1;3.3
F1;20151213;2015-12-13;Angers;Bordeaux;1;1;D;2.4;3;3.3
F1;20151213;2015-12-13;Marseille;Ajaccio GFCO;1;1;D;1.4;4.75;8
F1;20151213;2015-12-13;Monaco;St Etienne;1;0;H;2.05;3.25;4
F1;20151213;2015-12-13;Paris SG;Lyon;5;1;H;1.25;5.5;13
F1;20151218;2015-12-18;Nice;Montpellier;1;0;H;2.3;3.25;3.2
F1;20151219;2015-12-19;Bastia;Reims;2;0;H;2.45;3.1;3.1
F1;20151219;2015-12-19;Caen;Paris SG;0;3;A;7;4.2;1.5
F1;20151219;2015-12-19;Guingamp;Rennes;0;2;A;2.5;3;3.2
F1;20151219;2015-12-19;Lorient;Nantes;0;0;D;2.15;3.1;3.75
F1;20151219;2015-12-19;Toulouse;Lille;1;1;D;2.55;3.1;3
F1;20151219;2015-12-19;Troyes;Monaco;0;0;D;4.2;3.5;1.91
F1;20151220;2015-12-20;Ajaccio GFCO;Lyon;2;1;H;3.25;3.3;2.3
F1;20151220;2015-12-20;Bordeaux;Marseille;1;1;D;2.8;3.2;2.63
F1;20151220;2015-12-20;St Etienne;Angers;1;0;H;1.91;3.3;4.5
F1;20160108;2016-01-08;Paris SG;Bastia;2;0;H;1.1;10;26
F1;20160109;2016-01-09;Angers;Caen;2;0;H;2.5;3;3.2
F1;20160109;2016-01-09;Lyon;Troyes;4;1;H;1.33;5;9
F1;20160109;2016-01-09;Monaco;Ajaccio GFCO;2;2;D;1.62;3.75;6
F1;20160109;2016-01-09;Montpellier;Bordeaux;0;1;A;2.4;3.1;3.25
F1;20160109;2016-01-09;Reims;Toulouse;1;3;A;2.6;3.1;2.9
F1;20160109;2016-01-09;Rennes;Lorient;2;2;D;2;3.25;4.2
F1;20160110;2016-01-10;Lille;Nice;1;1;D;1.85;3.4;4.75
F1;20160110;2016-01-10;Marseille;Guingamp;0;0;D;1.62;3.75;6
F1;20160110;2016-01-10;Nantes;St Etienne;2;1;H;2.5;3;3.1
F1;20160115;2016-01-15;Nice;Angers;2;1;H;2.05;3.1;4
F1;20160116;2016-01-16;Ajaccio GFCO;Reims;2;2;D;2.05;3.2;4
F1;20160116;2016-01-16;Bastia;Montpellier;1;0;H;2.75;3;2.8
F1;20160116;2016-01-16;Bordeaux;Lille;1;0;H;2.4;3;3.3
F1;20160116;2016-01-16;Guingamp;Nantes;2;2;D;2.4;3;3.3
F1;20160116;2016-01-16;Toulouse;Paris SG;0;1;A;8;4.75;1.4
F1;20160116;2016-01-16;Troyes;Rennes;2;4;A;3.75;3.3;2.1
F1;20160117;2016-01-17;Caen;Marseille;1;3;A;2.9;3.2;2.55
F1;20160117;2016-01-17;Lorient;Monaco;0;2;A;3;3;2.6
F1;20160117;2016-01-17;St Etienne;Lyon;1;0;H;2.88;3.1;2.63
F1;20160122;2016-01-22;Rennes;Ajaccio GFCO;1;0;H;1.91;3.3;4.5
F1;20160123;2016-01-23;Guingamp;Bastia;1;0;H;1.85;3.25;5
F1;20160123;2016-01-23;Lille;Troyes;1;3;A;1.36;4.75;9.5
F1;20160123;2016-01-23;Montpellier;Caen;1;2;A;2.25;3.2;3.4
F1;20160123;2016-01-23;Nantes;Bordeaux;2;2;D;2.38;3.1;3.3
F1;20160123;2016-01-23;Nice;Lorient;2;1;H;1.91;3.4;4.33
F1;20160123;2016-01-23;Paris SG;Angers;5;1;H;1.17;7;19
F1;20160124;2016-01-24;Lyon;Marseille;1;1;D;2.25;3.3;3.3
F1;20160124;2016-01-24;Monaco;Toulouse;4;0;H;1.91;3.3;4.5
F1;20160124;2016-01-24;Reims;St Etienne;1;1;D;2.7;3.1;2.8
F1;20160129;2016-01-29;Marseille;Lille;1;1;D;1.95;3.3;4.33
F1;20160130;2016-01-30;Ajaccio GFCO;Montpellier;0;4;A;2.4;3.2;3.1
F1;20160130;2016-01-30;Angers;Monaco;3;0;H;3.4;3;2.38
F1;20160130;2016-01-30;Bastia;Lyon;1;0;H;5.5;3.5;1.73
F1;20160130;2016-01-30;Lorient;Reims;2;0;H;2.05;3.3;3.8
F1;20160130;2016-01-30;Toulouse;Guingamp;1;2;A;2.15;3.3;3.6
F1;20160130;2016-01-30;Troyes;Nantes;0;1;A;3.2;3.3;2.3
F1;20160131;2016-01-31;Bordeaux;Rennes;4;0;H;2.3;3.2;3.3
F1;20160131;2016-01-31;Caen;Nice;2;0;H;2.3;3.2;3.1
F1;20160131;2016-01-31;St Etienne;Paris SG;0;2;A;7.5;3.8;1.53
F1;20160202;2016-02-02;Monaco;Bastia;2;0;H;1.44;4;9
F1;20160202;2016-02-02;Montpellier;Marseille;0;1;A;2.6;3.2;2.88
F1;20160203;2016-02-03;Guingamp;Troyes;4;0;H;1.62;3.8;6
F1;20160203;2016-02-03;Lille;Caen;1;0;H;1.75;3.5;5
F1;20160203;2016-02-03;Lyon;Bordeaux;3;0;H;1.67;3.75;5.5
F1;20160203;2016-02-03;Nantes;Ajaccio GFCO;3;1;H;1.91;3.3;4.5
F1;20160203;2016-02-03;Nice;Toulouse;1;0;H;2.2;3.25;3.5
F1;20160203;2016-02-03;Paris SG;Lorient;3;1;H;1.18;6.5;21
F1;20160203;2016-02-03;Reims;Angers;2;1;H;2.4;3;3.3
F1;20160204;2016-02-04;Rennes;St Etienne;0;1;A;2.25;3.1;3.5
F1;20160206;2016-02-06;Ajaccio GFCO;Guingamp;0;0;D;2.6;3.1;2.9
F1;20160206;2016-02-06;Angers;Lyon;0;3;A;3.6;3.1;2.2
F1;20160206;2016-02-06;Bastia;Troyes;2;0;H;1.83;3.5;4.5
F1;20160206;2016-02-06;Caen;Reims;0;2;A;2.05;3.3;3.8
F1;20160206;2016-02-06;Lorient;Montpellier;1;1;D;2.4;3.2;3.1
F1;20160206;2016-02-06;Monaco;Nice;1;0;H;1.8;3.5;4.75
F1;20160206;2016-02-06;Toulouse;Nantes;0;0;D;2.25;3.1;3.5
F1;20160207;2016-02-07;Bordeaux;St Etienne;1;4;A;2.25;3.2;3.4
F1;20160207;2016-02-07;Lille;Rennes;1;1;D;2;3.2;4.2
F1;20160207;2016-02-07;Marseille;Paris SG;1;2;A;5.25;3.6;1.73
F1;20160212;2016-02-12;Rennes;Angers;1;0;H;1.91;3.25;4.5
F1;20160213;2016-02-13;Ajaccio GFCO;Troyes;2;3;A;1.67;3.6;5.75
F1;20160213;2016-02-13;Guingamp;Bordeaux;2;4;A;2.25;3.2;3.4
F1;20160213;2016-02-13;Montpellier;Toulouse;2;0;H;2.1;3.2;3.8
F1;20160213;2016-02-13;Nantes;Lorient;2;1;H;2.1;3.1;4
F1;20160213;2016-02-13;Paris SG;Lille;0;0;D;1.4;4.75;8
F1;20160213;2016-02-13;Reims;Bastia;0;1;A;1.85;3.25;5
F1;20160214;2016-02-14;Lyon;Caen;4;1;H;1.57;3.8;6.5
F1;20160214;2016-02-14;Nice;Marseille;1;1;D;3.1;3.2;2.4
F1;20160214;2016-02-14;St Etienne;Monaco;1;1;D;2.55;3.1;3
F1;20160219;2016-02-19;Bordeaux;Nice;0;0;D;2;3.3;4
F1;20160220;2016-02-20;Angers;Montpellier;2;3;A;2.9;3;2.65
F1;20160220;2016-02-20;Lorient;Guingamp;4;3;H;2.2;3.1;3.6
F1;20160220;2016-02-20;Monaco;Troyes;3;1;H;1.36;4.75;9.5
F1;20160220;2016-02-20;Paris SG;Reims;4;1;H;1.18;7;17
F1;20160220;2016-02-20;Toulouse;Ajaccio GFCO;1;1;D;1.8;3.3;4.75
F1;20160221;2016-02-21;Caen;Rennes;1;0;H;2.7;3.1;2.8
F1;20160221;2016-02-21;Lille;Lyon;1;0;H;2.63;3.1;2.8
F1;20160221;2016-02-21;Marseille;St Etienne;1;1;D;1.91;3.3;4.5
F1;20160226;2016-02-26;Nice;Bastia;0;2;A;1.83;3.4;4.75
F1;20160227;2016-02-27;Guingamp;Angers;2;2;D;2.05;3.1;4.2
F1;20160227;2016-02-27;Montpellier;Lille;3;0;H;2.4;3;3.3
F1;20160227;2016-02-27;Reims;Bordeaux;4;1;H;2.45;3.1;3.1
F1;20160227;2016-02-27;Toulouse;Rennes;1;2;A;2.3;3.1;3.4
F1;20160227;2016-02-27;Troyes;Lorient;0;1;A;3.3;3.3;2.2
F1;20160228;2016-02-28;Lyon;Paris SG;2;1;H;5;3.6;1.75
F1;20160228;2016-02-28;Nantes;Monaco;0;0;D;2.45;3;3.2
F1;20160228;2016-02-28;St Etienne;Caen;1;2;A;1.73;3.6;5.25
F1;20160304;2016-03-04;Caen;Monaco;2;2;D;3.25;3.2;2.38
F1;20160305;2016-03-05;Angers;St Etienne;0;0;D;3.1;3;2.55
F1;20160305;2016-03-05;Bastia;Lorient;0;0;D;2.3;3.1;3.4
F1;20160305;2016-03-05;Bordeaux;Ajaccio GFCO;1;1;D;1.67;3.75;5.5
F1;20160305;2016-03-05;Lille;Reims;2;0;H;1.83;3.3;5
F1;20160305;2016-03-05;Nice;Troyes;2;1;H;1.53;4;6.5
F1;20160305;2016-03-05;Paris SG;Montpellier;0;0;D;1.44;4;9
F1;20160306;2016-03-06;Lyon;Guingamp;5;1;H;1.45;4;9
F1;20160306;2016-03-06;Marseille;Toulouse;1;1;D;1.7;3.6;5.5
F1;20160306;2016-03-06;Rennes;Nantes;4;1;H;2.2;3;3.6
F1;20160309;2016-03-09;Ajaccio GFCO;Marseille;1;1;D;3.6;3.25;2.15
F1;20160309;2016-03-09;Bastia;Nantes;0;0;D;2.88;2.9;2.8
F1;20160311;2016-03-11;Monaco;Reims;2;2;D;1.62;3.8;6
F1;20160312;2016-03-12;Ajaccio GFCO;Caen;1;0;H;2.45;3.1;3.2
F1;20160312;2016-03-12;Bastia;Lille;1;2;A;3.1;2.9;2.6
F1;20160312;2016-03-12;Guingamp;St Etienne;2;0;H;3;3.1;2.55
F1;20160312;2016-03-12;Lorient;Marseille;1;1;D;3.1;3.3;2.35
F1;20160312;2016-03-12;Montpellier;Nice;0;2;A;2;3.3;4
F1;20160312;2016-03-12;Toulouse;Bordeaux;4;0;H;2.3;3.3;3.2
F1;20160313;2016-03-13;Nantes;Angers;2;0;H;1.85;3.25;5
F1;20160313;2016-03-13;Rennes;Lyon;2;2;D;3.2;3.2;2.38
F1;20160313;2016-03-13;Troyes;Paris SG;0;9;A;12;6;1.25
F1;20160318;2016-03-18;Marseille;Rennes;2;5;A;1.91;3.5;4.2
F1;20160319;2016-03-19;Angers;Lorient;5;1;H;2.6;3;3
F1;20160319;2016-03-19;Caen;Troyes;2;1;H;1.5;4.33;6.5
F1;20160319;2016-03-19;Lille;Toulouse;1;0;H;1.91;3.3;4.5
F1;20160319;2016-03-19;Lyon;Nantes;2;0;H;1.62;3.75;6
F1;20160319;2016-03-19;Reims;Guingamp;0;1;A;2.2;3.2;3.5
F1;20160319;2016-03-19;St Etienne;Montpellier;3;0;H;2;3.2;4.2
F1;20160320;2016-03-20;Bordeaux;Bastia;1;1;D;1.75;3.3;5.5
F1;20160320;2016-03-20;Nice;Ajaccio GFCO;3;0;H;1.8;3.5;4.75
F1;20160320;2016-03-20;Paris SG;Monaco;0;2;A;1.33;5;10
F1;20160401;2016-04-01;Monaco;Bordeaux;1;2;A;1.73;3.6;4.75
F1;20160402;2016-04-02;Ajaccio GFCO;St Etienne;0;2;A;3.3;3;2.4
F1;20160402;2016-04-02;Guingamp;Montpellier;2;2;D;2.3;3;3.5
F1;20160402;2016-04-02;Paris SG;Nice;4;1;H;1.57;3.75;6.5
F1;20160402;2016-04-02;Rennes;Reims;3;1;H;1.95;3.2;4.5
F1;20160402;2016-04-02;Toulouse;Caen;2;0;H;2;3.3;4
F1;20160402;2016-04-02;Troyes;Angers;0;1;A;3.4;3.1;2.3
F1;20160403;2016-04-03;Bastia;Marseille;2;1;H;3.25;3.1;2.38
F1;20160403;2016-04-03;Lorient;Lyon;1;3;A;3.8;3.5;2
F1;20160403;2016-04-03;Nantes;Lille;0;3;A;2.3;2.9;3.75
F1;20160408;2016-04-08;Montpellier;Lyon;0;2;A;3.5;3.4;2.1
F1;20160409;2016-04-09;Angers;Ajaccio GFCO;0;0;D;2.15;3.2;3.5
F1;20160409;2016-04-09;Caen;Lorient;1;2;A;2.15;3.4;3.3
F1;20160409;2016-04-09;Guingamp;Paris SG;0;2;A;3.75;3.2;2.05
F1;20160409;2016-04-09;Reims;Nantes;2;1;H;2.4;3;3.2
F1;20160409;2016-04-09;St Etienne;Troyes;1;0;H;1.29;5.25;10
F1;20160409;2016-04-09;Toulouse;Bastia;4;0;H;1.75;3.6;4.75
F1;20160410;2016-04-10;Lille;Monaco;4;1;H;2.25;3;3.5
F1;20160410;2016-04-10;Marseille;Bordeaux;0;0;D;1.83;3.5;4.33
F1;20160410;2016-04-10;Nice;Rennes;3;0;H;2.3;3.25;3.1
F1;20160415;2016-04-15;Lyon;Nice;1;1;D;1.55;4.2;6
F1;20160416;2016-04-16;Ajaccio GFCO;Lille;2;4;A;3.2;3.2;2.38
