Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20130928;2013-09-28;Sochaux;Valenciennes;2;0;H;2.3;3.2;3.1
F1;20130928;2013-09-28;St Etienne;Bastia;2;2;D;1.57;3.75;6.25
F1;20130929;2013-09-29;Ajaccio;Montpellier;1;1;D;3.1;3.25;2.3
F1;20130929;2013-09-29;Reims;Monaco;1;1;D;5.5;3.75;1.62
F1;20130929;2013-09-29;Rennes;Nantes;1;3;A;2.15;3.2;3.5
F1;20131004;2013-10-04;Bastia;Lorient;4;1;H;2.38;3.1;3.1
F1;20131005;2013-10-05;Guingamp;Rennes;2;0;H;2.15;3.1;3.6
F1;20131005;2013-10-05;Lille;Ajaccio;3;0;H;1.33;4.75;10
F1;20131005;2013-10-05;Monaco;St Etienne;2;1;H;1.53;3.75;7
F1;20131005;2013-10-05;Nantes;Evian Thonon Gaillard;3;0;H;1.83;3.4;4.5
F1;20131005;2013-10-05;Toulouse;Nice;1;0;H;1.95;3.3;4
F1;20131005;2013-10-05;Valenciennes;Reims;1;1;D;2.2;3.1;3.5
F1;20131006;2013-10-06;Bordeaux;Sochaux;4;1;H;1.57;3.6;6.5
F1;20131006;2013-10-06;Marseille;Paris SG;1;2;A;4;3.4;1.91
F1;20131006;2013-10-06;Montpellier;Lyon;5;1;H;2.3;3.2;3.1
F1;20131018;2013-10-18;Nice;Marseille;1;0;H;2.63;3.1;2.75
F1;20131018;2013-10-18;Reims;Toulouse;1;2;A;2.6;3.1;2.8
F1;20131019;2013-10-19;Ajaccio;Nantes;0;1;A;3.1;3.1;2.38
F1;20131019;2013-10-19;Evian Thonon Gaillard;Guingamp;1;2;A;2.25;3.2;3.25
F1;20131019;2013-10-19;Montpellier;Lille;0;1;A;2.88;3.2;2.5
F1;20131019;2013-10-19;Paris SG;Bastia;4;0;H;1.2;6;15
F1;20131019;2013-10-19;Rennes;Valenciennes;2;2;D;1.8;3.4;4.75
F1;20131020;2013-10-20;Lyon;Bordeaux;1;1;D;2.1;3.3;3.5
F1;20131020;2013-10-20;Sochaux;Monaco;2;2;D;8;4;1.44
F1;20131020;2013-10-20;St Etienne;Lorient;3;2;H;1.6;3.75;5.75
F1;20131025;2013-10-25;Nantes;Lille;0;1;A;2.8;3.1;2.63
F1;20131026;2013-10-26;Bastia;Nice;1;0;H;2.38;3.1;3.1
F1;20131026;2013-10-26;Guingamp;Ajaccio;2;1;H;1.75;3.4;5
F1;20131026;2013-10-26;Lorient;Sochaux;2;1;H;1.75;3.4;5
F1;20131026;2013-10-26;Marseille;Reims;2;3;A;1.57;3.6;6.5
F1;20131026;2013-10-26;Toulouse;Rennes;0;5;A;2;3.2;4
F1;20131026;2013-10-26;Valenciennes;Evian Thonon Gaillard;0;1;A;2;3.3;3.8
F1;20131027;2013-10-27;Bordeaux;Montpellier;2;0;H;2.1;3.2;3.6
F1;20131027;2013-10-27;Monaco;Lyon;2;1;H;1.4;4.33;8.5
F1;20131027;2013-10-27;St Etienne;Paris SG;2;2;D;5;3.5;1.73
F1;20131101;2013-11-01;Paris SG;Lorient;4;0;H;1.18;6.5;15
F1;20131102;2013-11-02;Ajaccio;Valenciennes;1;3;A;2.5;3.1;2.9
F1;20131102;2013-11-02;Evian Thonon Gaillard;Toulouse;2;1;H;2.6;3.1;2.8
F1;20131102;2013-11-02;Lyon;Guingamp;2;0;H;1.8;3.5;4.5
F1;20131102;2013-11-02;Reims;Bastia;4;2;H;2.1;3.25;3.5
F1;20131102;2013-11-02;Rennes;Marseille;1;1;D;2.5;3.1;2.9
F1;20131102;2013-11-02;Sochaux;St Etienne;0;0;D;4.2;3.25;1.91
F1;20131103;2013-11-03;Lille;Monaco;2;0;H;3.1;3.1;2.4
F1;20131103;2013-11-03;Montpellier;Nantes;1;1;D;2.2;3.1;3.5
F1;20131103;2013-11-03;Nice;Bordeaux;1;2;A;2.38;3.1;3.1
F1;20131108;2013-11-08;Monaco;Evian Thonon Gaillard;1;1;D;1.29;5;11
F1;20131109;2013-11-09;Bastia;Rennes;1;0;H;2.38;3.2;3
F1;20131109;2013-11-09;Guingamp;Lille;0;0;D;3.25;3.1;2.3
F1;20131109;2013-11-09;Lorient;Reims;0;0;D;1.91;3.3;4.2
F1;20131109;2013-11-09;Paris SG;Nice;3;1;H;1.22;5.5;15
F1;20131109;2013-11-09;Toulouse;Ajaccio;1;1;D;1.57;3.8;6
F1;20131109;2013-11-09;Valenciennes;Montpellier;1;1;D;2.6;3.1;2.8
F1;20131110;2013-11-10;Bordeaux;Nantes;0;3;A;2.15;3.2;3.5
F1;20131110;2013-11-10;Marseille;Sochaux;2;1;H;1.44;4.2;7.5
F1;20131110;2013-11-10;St Etienne;Lyon;1;2;A;2.05;3.2;3.75
F1;20131122;2013-11-22;Ajaccio;Marseille;1;3;A;4.2;3.3;1.91
F1;20131123;2013-11-23;Evian Thonon Gaillard;Lorient;0;4;A;2.1;3.2;3.6
F1;20131123;2013-11-23;Lyon;Valenciennes;1;1;D;1.57;3.8;6
F1;20131123;2013-11-23;Montpellier;Guingamp;1;1;D;1.91;3.3;4.2
F1;20131123;2013-11-23;Reims;Paris SG;0;3;A;7;4.33;1.44
F1;20131123;2013-11-23;Rennes;Bordeaux;1;1;D;2.4;3.1;3.1
F1;20131123;2013-11-23;Sochaux;Bastia;1;1;D;2.4;3.1;3.1
F1;20131124;2013-11-24;Lille;Toulouse;1;0;H;1.62;3.5;6.25
F1;20131124;2013-11-24;Nantes;Monaco;0;1;A;3.4;3.1;2.25
F1;20131124;2013-11-24;Nice;St Etienne;0;1;A;2.8;3.2;2.55
F1;20131129;2013-11-29;Marseille;Montpellier;2;0;H;1.85;3.3;4.5
F1;20131130;2013-11-30;Guingamp;Nantes;1;0;H;2.5;2.88;3.2
F1;20131130;2013-11-30;Lorient;Nice;3;0;H;2;3.1;4.2
F1;20131130;2013-11-30;Monaco;Rennes;2;0;H;1.53;4;6
F1;20131130;2013-11-30;St Etienne;Reims;4;0;H;1.62;3.75;5.5
F1;20131130;2013-11-30;Toulouse;Sochaux;5;1;H;1.73;3.5;5
F1;20131130;2013-11-30;Valenciennes;Lille;0;1;A;3.6;3.2;2.1
F1;20131201;2013-12-01;Bastia;Evian Thonon Gaillard;2;0;H;2;3.1;4.2
F1;20131201;2013-12-01;Bordeaux;Ajaccio;4;0;H;1.44;4;8
F1;20131201;2013-12-01;Paris SG;Lyon;4;0;H;1.36;4.75;8.5
F1;20131203;2013-12-03;Lille;Marseille;1;0;H;2;3.25;3.9
F1;20131203;2013-12-03;Nantes;Valenciennes;2;1;H;1.73;3.4;5.25
F1;20131203;2013-12-03;Nice;Monaco;0;3;A;4.75;3.4;1.8
F1;20131204;2013-12-04;Ajaccio;Bastia;1;1;D;3.5;3.1;2.2
F1;20131204;2013-12-04;Evian Thonon Gaillard;Paris SG;2;0;H;8.5;5;1.33
F1;20131204;2013-12-04;Guingamp;Bordeaux;0;1;A;2.5;3;3
F1;20131204;2013-12-04;Montpellier;Lorient;0;2;A;1.91;3.3;4.2
F1;20131204;2013-12-04;Rennes;St Etienne;3;1;H;2.88;3;2.6
F1;20131204;2013-12-04;Sochaux;Reims;0;2;A;2.1;3.2;3.6
F1;20131205;2013-12-05;Lyon;Toulouse;1;1;D;1.83;3.2;4.75
F1;20131206;2013-12-06;Marseille;Nantes;0;1;A;1.85;3.3;4.5
F1;20131207;2013-12-07;Lorient;Rennes;2;0;H;2.1;3.2;3.6
F1;20131207;2013-12-07;Paris SG;Sochaux;5;0;H;1.11;8.5;21
F1;20131207;2013-12-07;Reims;Nice;1;0;H;2.2;3.2;3.4
F1;20131207;2013-12-07;Valenciennes;Guingamp;1;1;D;2.3;3.1;3.25
F1;20131208;2013-12-08;Bastia;Lyon;1;3;A;2.8;3.1;2.6
F1;20131208;2013-12-08;Bordeaux;Lille;1;0;H;2.7;3;2.8
F1;20131208;2013-12-08;Monaco;Ajaccio;1;0;H;1.14;7;21
F1;20131208;2013-12-08;Toulouse;Montpellier;1;1;D;2;3.3;3.8
F1;20131213;2013-12-13;Montpellier;St Etienne;0;1;A;2.4;3.2;3
F1;20131214;2013-12-14;Ajaccio;Lorient;1;2;A;3.75;3.2;2.05
F1;20131214;2013-12-14;Evian Thonon Gaillard;Reims;1;1;D;2.1;3.1;3.75
F1;20131214;2013-12-14;Guingamp;Monaco;0;2;A;5;3.5;1.73
F1;20131214;2013-12-14;Nantes;Toulouse;1;2;A;2.05;3.1;4
F1;20131214;2013-12-14;Nice;Sochaux;1;0;H;1.83;3.25;4.75
F1;20131214;2013-12-14;Rennes;Paris SG;1;3;A;8.5;4.75;1.36
F1;20131215;2013-12-15;Bordeaux;Valenciennes;2;1;H;1.57;3.5;7
F1;20131215;2013-12-15;Lille;Bastia;2;1;H;1.44;4.2;7.5
F1;20131215;2013-12-15;Lyon;Marseille;2;2;D;2;3.3;3.8
F1;20131220;2013-12-20;Monaco;Valenciennes;1;2;A;1.22;5.75;13
F1;20131221;2013-12-21;Bastia;Montpellier;0;0;D;2.5;3.1;2.9
F1;20131221;2013-12-21;Nice;Evian Thonon Gaillard;3;1;H;1.91;3.2;4.33
F1;20131221;2013-12-21;Reims;Ajaccio;4;1;H;1.67;3.5;5.5
F1;20131221;2013-12-21;Sochaux;Rennes;2;1;H;3;3.1;2.45
F1;20131221;2013-12-21;St Etienne;Nantes;2;0;H;1.75;3.4;5
F1;20131221;2013-12-21;Toulouse;Guingamp;0;0;D;1.75;3.4;5
F1;20131222;2013-12-22;Lorient;Lyon;2;2;D;2.5;3.1;2.9
F1;20131222;2013-12-22;Marseille;Bordeaux;2;2;D;1.95;3.25;4
F1;20131222;2013-12-22;Paris SG;Lille;2;2;D;1.4;4.5;8
F1;20140108;2014-01-08;St Etienne;Evian Thonon Gaillard;1;0;H;1.53;4;6
F1;20140110;2014-01-10;Montpellier;Monaco;1;1;D;4.6;3.3;1.83
F1;20140111;2014-01-11;Ajaccio;Paris SG;1;2;A;13;6.5;1.2
F1;20140111;2014-01-11;Bordeaux;Toulouse;0;1;A;2;3.1;4.2
F1;20140111;2014-01-11;Guingamp;St Etienne;0;0;D;3.1;3.1;2.38
F1;20140111;2014-01-11;Lyon;Sochaux;2;0;H;1.4;4.5;8
F1;20140111;2014-01-11;Rennes;Nice;0;0;D;2.1;3.1;3.75
F1;20140111;2014-01-11;Valenciennes;Bastia;3;2;H;2.05;3.3;3.6
F1;20140112;2014-01-12;Evian Thonon Gaillard;Marseille;1;2;A;3.6;3.1;2.15
F1;20140112;2014-01-12;Lille;Reims;1;2;A;1.44;4.2;7.5
F1;20140112;2014-01-12;Nantes;Lorient;1;0;H;2.15;3.2;3.5
F1;20140117;2014-01-17;St Etienne;Lille;2;0;H;2.45;3;3.1
F1;20140118;2014-01-18;Bastia;Bordeaux;1;0;H;2.75;3;2.7
F1;20140118;2014-01-18;Lorient;Guingamp;2;0;H;1.91;3.2;4.33
F1;20140118;2014-01-18;Nice;Ajaccio;2;0;H;1.5;3.75;7.5
F1;20140118;2014-01-18;Rennes;Evian Thonon Gaillard;0;0;D;1.8;3.5;4.5
F1;20140118;2014-01-18;Sochaux;Montpellier;0;2;A;3;3;2.5
F1;20140119;2014-01-19;Paris SG;Nantes;5;0;H;1.2;6;15
F1;20140119;2014-01-19;Reims;Lyon;0;2;A;3.3;3.1;2.3
F1;20140119;2014-01-19;Toulouse;Monaco;0;2;A;4.2;3.2;1.95
F1;20140124;2014-01-24;Lille;Rennes;1;1;D;1.57;3.6;6.5
F1;20140125;2014-01-25;Ajaccio;Sochaux;1;1;D;2.25;3;3.5
F1;20140125;2014-01-25;Guingamp;Paris SG;1;1;D;9.5;4.5;1.36
F1;20140125;2014-01-25;Montpellier;Nice;3;1;H;1.83;3.4;4.5
F1;20140125;2014-01-25;Nantes;Reims;0;0;D;2.05;3.1;4
F1;20140125;2014-01-25;Valenciennes;Lorient;1;1;D;2.5;3;3
F1;20140126;2014-01-26;Bordeaux;St Etienne;2;0;H;2.4;3.1;3.1
F1;20140126;2014-01-26;Lyon;Evian Thonon Gaillard;3;0;H;1.44;4;8
F1;20140126;2014-01-26;Monaco;Marseille;2;0;H;1.73;3.5;5
F1;20140129;2014-01-29;Marseille;Valenciennes;2;1;H;1.53;3.75;7
F1;20140131;2014-01-31;Paris SG;Bordeaux;2;0;H;1.22;6;13
F1;20140201;2014-02-01;Bastia;Guingamp;3;2;H;2.2;3.2;3.4
F1;20140201;2014-02-01;Evian Thonon Gaillard;Ajaccio;1;1;D;1.73;3.5;5
F1;20140201;2014-02-01;Lorient;Monaco;2;2;D;3.6;3.3;2.05
F1;20140201;2014-02-01;Reims;Montpellier;2;4;A;2.5;3;3
F1;20140201;2014-02-01;Sochaux;Nantes;1;0;H;3;3.2;2.4
F1;20140201;2014-02-01;St Etienne;Valenciennes;3;0;H;1.44;4;8.5
F1;20140202;2014-02-02;Marseille;Toulouse;2;2;D;1.83;3.4;4.5
F1;20140202;2014-02-02;Nice;Lille;1;0;H;3.2;3.2;2.25
F1;20140202;2014-02-02;Rennes;Lyon;2;0;H;2.9;3.1;2.5
F1;20140207;2014-02-07;Toulouse;St Etienne;0;0;D;2.45;3;3.1
F1;20140208;2014-02-08;Ajaccio;Rennes;3;1;H;3.4;3.1;2.25
F1;20140208;2014-02-08;Guingamp;Reims;1;2;A;2.1;3;4
F1;20140208;2014-02-08;Lille;Sochaux;2;0;H;1.36;4.33;10
F1;20140208;2014-02-08;Marseille;Bastia;3;0;H;1.57;3.6;6.5
F1;20140208;2014-02-08;Montpellier;Evian Thonon Gaillard;1;1;D;1.67;3.5;5.75
F1;20140208;2014-02-08;Valenciennes;Nice;2;1;H;2.25;3;3.5
F1;20140209;2014-02-09;Monaco;Paris SG;1;1;D;3.4;3.2;2.2
F1;20140209;2014-02-09;Nantes;Lyon;1;2;A;3;3;2.5
F1;20140211;2014-02-11;Toulouse;Bastia;1;3;A;1.75;3.4;5
F1;20140214;2014-02-14;Paris SG;Valenciennes;3;0;H;1.17;7;15
F1;20140215;2014-02-15;Bastia;Monaco;0;2;A;5;3.5;1.73
F1;20140215;2014-02-15;Lorient;Toulouse;1;3;A;2;3.2;4
F1;20140215;2014-02-15;Nice;Nantes;0;0;D;2.2;3.1;3.5
F1;20140215;2014-02-15;Reims;Bordeaux;1;0;H;2.63;3.1;2.75
F1;20140215;2014-02-15;Rennes;Montpellier;2;2;D;2.5;3.1;2.9
F1;20140215;2014-02-15;Sochaux;Guingamp;1;0;H;2.45;3;3.1
F1;20140216;2014-02-16;Evian Thonon Gaillard;Lille;2;2;D;3.8;3.1;2.1
F1;20140216;2014-02-16;Lyon;Ajaccio;3;1;H;1.33;4.75;10
F1;20140216;2014-02-16;St Etienne;Marseille;1;1;D;2;3.3;3.8
F1;20140221;2014-02-21;Monaco;Reims;3;2;H;1.3;5;10
F1;20140222;2014-02-22;Bastia;St Etienne;0;2;A;3.5;3.1;2.2
F1;20140222;2014-02-22;Bordeaux;Evian Thonon Gaillard;2;1;H;1.7;3.5;5.25
F1;20140222;2014-02-22;Guingamp;Nice;1;0;H;2;3.2;4
F1;20140222;2014-02-22;Marseille;Lorient;1;0;H;1.75;3.4;5
F1;20140222;2014-02-22;Montpellier;Ajaccio;2;0;H;1.44;4;8
F1;20140222;2014-02-22;Valenciennes;Sochaux;2;2;D;1.91;3.4;4
F1;20140223;2014-02-23;Lille;Lyon;0;0;D;2.05;3.2;3.8
F1;20140223;2014-02-23;Nantes;Rennes;0;3;A;2.2;3.1;3.5
F1;20140223;2014-02-23;Toulouse;Paris SG;2;4;A;7.5;4.2;1.44
F1;20140225;2014-02-25;Bordeaux;Lorient;3;2;H;1.91;3.25;4.33
F1;20140228;2014-02-28;Evian Thonon Gaillard;Nantes;2;0;H;2.2;3.1;3.5
F1;20140301;2014-03-01;Lorient;Bastia;1;1;D;1.75;3.4;5
F1;20140301;2014-03-01;Nice;Toulouse;0;2;A;2.4;3.1;3.1
F1;20140301;2014-03-01;Reims;Valenciennes;3;1;H;2.2;3.1;3.5
F1;20140301;2014-03-01;Rennes;Guingamp;0;2;A;1.95;3.2;4.2
F1;20140301;2014-03-01;Sochaux;Bordeaux;2;0;H;3.25;3;2.38
F1;20140301;2014-03-01;St Etienne;Monaco;2;0;H;2.7;3;2.8
F1;20140302;2014-03-02;Ajaccio;Lille;2;3;A;5;3.5;1.73
F1;20140302;2014-03-02;Lyon;Montpellier;0;0;D;1.91;3.3;4.2
F1;20140302;2014-03-02;Paris SG;Marseille;2;0;H;1.33;5;9
F1;20140307;2014-03-07;Marseille;Nice;0;1;A;1.5;4;7
F1;20140308;2014-03-08;Bastia;Paris SG;0;3;A;10;5.25;1.29
F1;20140308;2014-03-08;Guingamp;Evian Thonon Gaillard;0;1;A;1.85;3.3;4.5
F1;20140308;2014-03-08;Monaco;Sochaux;2;1;H;1.22;6;13
F1;20140308;2014-03-08;Nantes;Ajaccio;2;2;D;1.57;3.75;6
F1;20140308;2014-03-08;Toulouse;Reims;3;2;H;1.85;3.25;4.6
F1;20140308;2014-03-08;Valenciennes;Rennes;2;1;H;2.25;3.1;3.4
F1;20140309;2014-03-09;Bordeaux;Lyon;1;2;A;2.38;3.1;3.1
F1;20140309;2014-03-09;Lille;Montpellier;2;0;H;2;3.2;4
F1;20140309;2014-03-09;Lorient;St Etienne;1;0;H;2.75;3.2;2.6
F1;20140314;2014-03-14;Reims;Marseille;1;1;D;3.25;3.1;2.3
F1;20140315;2014-03-15;Ajaccio;Guingamp;1;2;A;3;2.88;2.63
F1;20140315;2014-03-15;Evian Thonon Gaillard;Valenciennes;0;1;A;2.15;3.1;3.6
F1;20140315;2014-03-15;Lille;Nantes;0;0;D;1.44;4;8
F1;20140315;2014-03-15;Nice;Bastia;2;0;H;2.15;3.1;3.6
F1;20140315;2014-03-15;Rennes;Toulouse;2;3;A;2.63;3;2.88
F1;20140315;2014-03-15;Sochaux;Lorient;2;0;H;2.63;3.1;2.75
F1;20140316;2014-03-16;Lyon;Monaco;2;3;A;2.6;3;2.9
F1;20140316;2014-03-16;Montpellier;Bordeaux;1;1;D;2;3.1;4.2
F1;20140316;2014-03-16;Paris SG;St Etienne;2;0;H;1.36;4.5;9.5
F1;20140321;2014-03-21;Lorient;Paris SG;0;1;A;8;4.4;1.4
F1;20140322;2014-03-22;Bastia;Reims;2;0;H;2.2;3.1;3.5
F1;20140322;2014-03-22;Bordeaux;Nice;1;1;D;1.8;3.4;4.75
F1;20140322;2014-03-22;Marseille;Rennes;0;1;A;1.7;3.6;5
F1;20140322;2014-03-22;Nantes;Montpellier;2;1;H;2.8;3;2.7
F1;20140322;2014-03-22;Toulouse;Evian Thonon Gaillard;1;1;D;1.73;3.5;5
F1;20140322;2014-03-22;Valenciennes;Ajaccio;2;3;A;1.57;3.6;6.5
F1;20140323;2014-03-23;Guingamp;Lyon;0;1;A;2.7;3;2.75
F1;20140323;2014-03-23;Monaco;Lille;1;1;D;1.85;3.4;4.33
F1;20140323;2014-03-23;St Etienne;Sochaux;3;1;H;1.5;4;7
F1;20140328;2014-03-28;Nice;Paris SG;0;1;A;8.5;4.6;1.36
F1;20140329;2014-03-29;Ajaccio;Toulouse;2;2;D;3.9;3.4;1.95
F1;20140329;2014-03-29;Evian Thonon Gaillard;Monaco;1;0;H;4.2;3.2;1.95
F1;20140329;2014-03-29;Montpellier;Valenciennes;0;0;D;1.85;3.4;4.33
F1;20140329;2014-03-29;Nantes;Bordeaux;0;0;D;2.5;3.1;2.9
F1;20140329;2014-03-29;Reims;Lorient;1;1;D;2.38;3.1;3.1
F1;20140329;2014-03-29;Sochaux;Marseille;1;1;D;3.4;3.2;2.2
F1;20140330;2014-03-30;Lille;Guingamp;1;0;H;1.62;3.6;6
F1;20140330;2014-03-30;Lyon;St Etienne;1;2;A;2.45;3.1;3
F1;20140330;2014-03-30;Rennes;Bastia;3;0;H;1.95;3.2;4.2
F1;20140404;2014-04-04;Marseille;Ajaccio;3;1;H;1.33;4.75;9.5
F1;20140405;2014-04-05;Bastia;Sochaux;2;2;D;2.25;3.1;3.4
F1;20140405;2014-04-05;Bordeaux;Rennes;2;2;D;2.1;3.1;3.75
F1;20140405;2014-04-05;Guingamp;Montpellier;1;2;A;2.5;3;3
F1;20140405;2014-04-05;Lorient;Evian Thonon Gaillard;1;1;D;1.85;3.4;4.33
F1;20140405;2014-04-05;Paris SG;Reims;3;0;H;1.25;5.75;11
F1;20140405;2014-04-05;Toulouse;Lille;1;2;A;2.6;3;2.88
F1;20140406;2014-04-06;Monaco;Nantes;3;1;H;1.44;4;8.5
F1;20140406;2014-04-06;St Etienne;Nice;1;1;D;1.5;3.75;7.5
F1;20140406;2014-04-06;Valenciennes;Lyon;1;2;A;2.8;3.1;2.6
F1;20140411;2014-04-11;Montpellier;Marseille;2;3;A;2.3;3;3.3
F1;20140412;2014-04-12;Ajaccio;Bordeaux;1;1;D;3.8;3.3;2
F1;20140412;2014-04-12;Evian Thonon Gaillard;Bastia;2;1;H;1.91;3.25;4.2
F1;20140412;2014-04-12;Lille;Valenciennes;1;0;H;1.57;3.6;6.5
F1;20140412;2014-04-12;Nice;Lorient;1;2;A;2.5;3.1;2.9
