Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20210829;2021-08-29;Reims;Paris SG;0;2;A;17;8;1.14
F1;20210910;2021-09-10;Lorient;Lille;2;1;H;3.4;3.4;2.15
F1;20210911;2021-09-11;Paris SG;Clermont;4;0;H;1.25;6.5;10
F1;20210911;2021-09-11;Monaco;Marseille;0;2;A;2;3.6;3.6
F1;20210912;2021-09-12;Montpellier;St Etienne;2;0;H;2.55;3.5;2.7
F1;20210912;2021-09-12;Bordeaux;Lens;2;3;A;3.3;3.5;2.15
F1;20210912;2021-09-12;Brest;Angers;1;1;D;2.6;3.4;2.7
F1;20210912;2021-09-12;Metz;Troyes;0;2;A;2.25;3.3;3.25
F1;20210912;2021-09-12;Rennes;Reims;0;2;A;1.65;3.75;5.75
F1;20210912;2021-09-12;Nantes;Nice;0;2;A;3.3;3.4;2.2
F1;20210912;2021-09-12;Lyon;Strasbourg;3;1;H;1.53;4.5;5.75
F1;20210917;2021-09-17;Strasbourg;Metz;3;0;H;1.85;3.6;4.2
F1;20210918;2021-09-18;Lens;Lille;1;0;H;2.55;3.2;2.87
F1;20210918;2021-09-18;St Etienne;Bordeaux;1;2;A;1.95;3.25;4.2
F1;20210919;2021-09-19;Nice;Monaco;2;2;D;2.62;3.5;2.62
F1;20210919;2021-09-19;Angers;Nantes;1;4;A;2.1;3.3;3.6
F1;20210919;2021-09-19;Clermont;Brest;1;1;D;1.8;3.75;4.33
F1;20210919;2021-09-19;Reims;Lorient;0;0;D;2.15;3.3;3.4
F1;20210919;2021-09-19;Troyes;Montpellier;1;1;D;2.45;3.5;2.8
F1;20210919;2021-09-19;Marseille;Rennes;2;0;H;1.9;3.6;3.8
F1;20210919;2021-09-19;Paris SG;Lyon;2;1;H;1.3;5.75;9
F1;20210922;2021-09-22;Lille;Reims;2;1;H;1.66;3.6;5.25
F1;20210922;2021-09-22;Monaco;St Etienne;3;1;H;1.53;4;6.5
F1;20210922;2021-09-22;Montpellier;Bordeaux;3;3;D;1.9;3.6;3.8
F1;20210922;2021-09-22;Nantes;Brest;3;1;H;2.05;3.5;3.4
F1;20210922;2021-09-22;Rennes;Clermont;6;0;H;1.95;3.6;3.8
F1;20210922;2021-09-22;Angers;Marseille;0;0;D;3.75;3.25;2.05
F1;20210922;2021-09-22;Lens;Strasbourg;0;1;A;1.95;3.6;3.75
F1;20210922;2021-09-22;Lorient;Nice;1;0;H;3.3;3.5;2.15
F1;20210922;2021-09-22;Lyon;Troyes;3;1;H;1.4;4.5;8.5
F1;20210922;2021-09-22;Metz;Paris SG;1;2;A;11;7;1.22
F1;20210925;2021-09-25;St Etienne;Nice;0;3;A;3.3;3.3;2.25
F1;20210925;2021-09-25;Strasbourg;Lille;1;2;A;2.8;3.2;2.62
F1;20210925;2021-09-25;Lyon;Lorient;1;1;D;1.33;5.25;8.5
F1;20210925;2021-09-25;Paris SG;Montpellier;2;0;H;1.18;8;12
F1;20210926;2021-09-26;Bordeaux;Rennes;1;1;D;3.4;3.4;2.15
F1;20210926;2021-09-26;Brest;Metz;1;2;A;2;3.5;3.75
F1;20210926;2021-09-26;Reims;Nantes;3;1;H;2.55;3.1;2.9
F1;20210926;2021-09-26;Troyes;Angers;1;1;D;2.75;3.2;2.7
F1;20210926;2021-09-26;Clermont;Monaco;1;3;A;3.8;3.5;2
F1;20210926;2021-09-26;Marseille;Lens;2;3;A;1.72;3.75;5
F1;20211001;2021-10-01;Lens;Reims;2;0;H;1.72;3.5;5
F1;20211002;2021-10-02;Montpellier;Strasbourg;1;1;D;2.4;3.6;2.8
F1;20211002;2021-10-02;Nice;Brest;2;1;H;1.55;4.5;5.5
F1;20211003;2021-10-03;Rennes;Paris SG;2;0;H;5.5;4.5;1.55
F1;20211003;2021-10-03;Angers;Metz;3;2;H;1.95;3.3;4.2
F1;20211003;2021-10-03;Lorient;Clermont;1;1;D;2.4;3.5;2.8
F1;20211003;2021-10-03;Monaco;Bordeaux;3;0;H;1.36;5;8
F1;20211003;2021-10-03;Nantes;Troyes;2;0;H;1.75;3.5;5
F1;20211003;2021-10-03;Lille;Marseille;2;0;H;2.45;3.3;3
F1;20211003;2021-10-03;St Etienne;Lyon;1;1;D;4.33;4;1.75
F1;20211015;2021-10-15;Paris SG;Angers;2;1;H;1.33;5.5;8
F1;20211016;2021-10-16;Clermont;Lille;1;0;H;3.3;3.3;2.25
F1;20211016;2021-10-16;Lyon;Monaco;2;0;H;2.15;3.6;3.25
F1;20211017;2021-10-17;Troyes;Nice;1;0;H;4.33;3.6;1.85
F1;20211017;2021-10-17;Bordeaux;Nantes;1;1;D;2.8;3.3;2.55
F1;20211017;2021-10-17;Brest;Reims;1;1;D;2.3;3.2;3.3
F1;20211017;2021-10-17;Metz;Rennes;0;3;A;4.33;3.6;1.83
F1;20211017;2021-10-17;Strasbourg;St Etienne;5;1;H;2.05;3.4;3.6
F1;20211017;2021-10-17;Montpellier;Lens;1;0;H;3.1;3.5;2.25
F1;20211017;2021-10-17;Marseille;Lorient;4;1;H;1.5;4.33;6.5
F1;20211022;2021-10-22;St Etienne;Angers;2;2;D;2.8;3.3;2.55
F1;20211023;2021-10-23;Nantes;Clermont;2;1;H;2.2;3.5;3.2
F1;20211023;2021-10-23;Lille;Brest;1;1;D;1.55;4.2;5.75
F1;20211024;2021-10-24;Nice;Lyon;3;2;H;2.5;3.4;2.7
F1;20211024;2021-10-24;Lens;Metz;4;1;H;1.6;4.2;5.25
F1;20211024;2021-10-24;Lorient;Bordeaux;1;1;D;2;3.5;3.8
F1;20211024;2021-10-24;Reims;Troyes;1;2;A;2.15;3.3;3.5
F1;20211024;2021-10-24;Rennes;Strasbourg;1;0;H;1.8;3.6;4.5
F1;20211024;2021-10-24;Monaco;Montpellier;3;1;H;1.44;5;6
F1;20211024;2021-10-24;Marseille;Paris SG;0;0;D;5;4.5;1.57
F1;20211027;2021-10-27;Nice;Marseille;1;1;D;2.37;3.5;2.87
F1;20211029;2021-10-29;Paris SG;Lille;2;1;H;1.33;5.25;8.5
F1;20211030;2021-10-30;Metz;St Etienne;1;1;D;2.6;3.3;2.75
F1;20211030;2021-10-30;Lyon;Lens;2;1;H;1.66;4.2;4.75
F1;20211031;2021-10-31;Angers;Nice;1;2;A;2.87;3.4;2.45
F1;20211031;2021-10-31;Bordeaux;Reims;3;2;H;2.55;3.2;2.9
F1;20211031;2021-10-31;Montpellier;Nantes;2;0;H;2.3;3.5;3
F1;20211031;2021-10-31;Strasbourg;Lorient;4;0;H;1.95;3.5;4
F1;20211031;2021-10-31;Troyes;Rennes;2;2;D;3.8;3.6;1.95
F1;20211031;2021-10-31;Brest;Monaco;2;0;H;4.5;3.9;1.75
F1;20211031;2021-10-31;Clermont;Marseille;0;1;A;2.87;3.75;2.25
F1;20211105;2021-11-05;Lens;Troyes;4;0;H;1.6;4;5.5
F1;20211106;2021-11-06;Lille;Angers;1;1;D;1.72;3.75;5
F1;20211106;2021-11-06;Bordeaux;Paris SG;2;3;A;8;5.75;1.33
F1;20211107;2021-11-07;Marseille;Metz;0;0;D;1.4;4.75;7.5
F1;20211107;2021-11-07;Lorient;Brest;1;2;A;2.4;3.4;2.9
F1;20211107;2021-11-07;Nantes;Strasbourg;2;2;D;2.37;3.4;3
F1;20211107;2021-11-07;Reims;Monaco;0;0;D;4;3.6;1.9
F1;20211107;2021-11-07;St Etienne;Clermont;3;2;H;2.5;3.3;2.9
F1;20211107;2021-11-07;Nice;Montpellier;0;1;A;1.53;4.5;5.5
F1;20211107;2021-11-07;Rennes;Lyon;4;1;H;2.6;3.6;2.55
F1;20211119;2021-11-19;Monaco;Lille;2;2;D;2.1;3.4;3.5
F1;20211120;2021-11-20;Paris SG;Nantes;3;1;H;1.22;6.5;12
F1;20211120;2021-11-20;Rennes;Montpellier;2;0;H;1.5;4.33;6.5
F1;20211121;2021-11-21;Brest;Lens;4;0;H;3.1;3.5;2.2
F1;20211121;2021-11-21;Angers;Lorient;1;0;H;1.9;3.25;4.5
F1;20211121;2021-11-21;Metz;Bordeaux;3;3;D;2.37;3.4;2.9
F1;20211121;2021-11-21;Strasbourg;Reims;1;1;D;2.05;3.2;4
F1;20211121;2021-11-21;Troyes;St Etienne;0;1;A;2.37;3.25;3.1
F1;20211121;2021-11-21;Clermont;Nice;1;2;A;3.25;3.6;2.15
F1;20211126;2021-11-26;Lens;Angers;2;2;D;1.75;3.5;4.8
F1;20211127;2021-11-27;Lille;Nantes;1;1;D;1.66;3.8;5.25
F1;20211127;2021-11-27;Nice;Metz;0;1;A;1.4;4.75;7.5
F1;20211128;2021-11-28;St Etienne;Paris SG;1;3;A;8.5;5.5;1.33
F1;20211128;2021-11-28;Bordeaux;Brest;1;2;A;2.4;3.5;2.9
F1;20211128;2021-11-28;Lorient;Rennes;0;2;A;4.33;4;1.72
F1;20211128;2021-11-28;Monaco;Strasbourg;1;1;D;1.65;4.2;4.75
F1;20211128;2021-11-28;Reims;Clermont;1;0;H;2.45;3.1;3.1
F1;20211128;2021-11-28;Montpellier;Lyon;0;1;A;4.2;4.33;1.72
F1;20211128;2021-11-28;Marseille;Troyes;1;0;H;1.53;4.33;6
F1;20211201;2021-12-01;Angers;Monaco;1;3;A;3.3;3.25;2.25
F1;20211201;2021-12-01;Brest;St Etienne;1;0;H;2.05;3.4;3.6
F1;20211201;2021-12-01;Metz;Montpellier;1;3;A;2.6;3.3;2.75
F1;20211201;2021-12-01;Strasbourg;Bordeaux;5;2;H;1.7;3.8;4.75
F1;20211201;2021-12-01;Troyes;Lorient;2;0;H;2.37;3.3;3
F1;20211201;2021-12-01;Clermont;Lens;2;2;D;2.8;3.4;2.5
F1;20211201;2021-12-01;Lyon;Reims;1;2;A;1.45;5;6.5
F1;20211201;2021-12-01;Nantes;Marseille;0;1;A;3.25;3.25;2.3
F1;20211201;2021-12-01;Paris SG;Nice;0;0;D;1.44;4.75;7
F1;20211201;2021-12-01;Rennes;Lille;1;2;A;2.05;3.4;3.75
F1;20211204;2021-12-04;Marseille;Brest;1;2;A;1.57;4.33;5.25
F1;20211204;2021-12-04;Lille;Troyes;2;1;H;1.44;4.5;7.5
F1;20211204;2021-12-04;Lens;Paris SG;1;1;D;5;4.33;1.61
F1;20211205;2021-12-05;St Etienne;Rennes;0;5;A;4.2;3.75;1.85
F1;20211205;2021-12-05;Lorient;Nantes;0;1;A;2.8;3.2;2.6
F1;20211205;2021-12-05;Monaco;Metz;4;0;H;1.4;4.75;8
F1;20211205;2021-12-05;Montpellier;Clermont;1;0;H;2.1;3.7;3.3
F1;20211205;2021-12-05;Reims;Angers;1;2;A;2.4;3;3.3
F1;20211205;2021-12-05;Nice;Strasbourg;0;3;A;1.85;3.6;4.33
F1;20211205;2021-12-05;Bordeaux;Lyon;2;2;D;4.75;4;1.66
F1;20211210;2021-12-10;Nantes;Lens;3;2;H;2.7;3.4;2.6
F1;20211211;2021-12-11;Brest;Montpellier;0;4;A;2.05;3.5;3.5
F1;20211211;2021-12-11;Reims;St Etienne;2;0;H;2.15;3.2;3.6
F1;20211212;2021-12-12;Lille;Lyon;0;0;D;2.3;3.6;2.9
F1;20211212;2021-12-12;Angers;Clermont;0;1;A;2.05;3.4;3.75
F1;20211212;2021-12-12;Metz;Lorient;4;1;H;2.45;3.2;3
F1;20211212;2021-12-12;Rennes;Nice;1;2;A;1.95;3.6;3.8
F1;20211212;2021-12-12;Troyes;Bordeaux;1;2;A;2.2;3.5;3.2
F1;20211212;2021-12-12;Strasbourg;Marseille;0;2;A;2.5;3.3;2.87
F1;20211212;2021-12-12;Paris SG;Monaco;2;0;H;1.44;5;6.5
F1;20211222;2021-12-22;Bordeaux;Lille;2;3;A;4.33;3.8;1.75
F1;20211222;2021-12-22;Lorient;Paris SG;1;1;D;7.5;5.25;1.4
F1;20211222;2021-12-22;Lyon;Metz;1;1;D;1.36;5.25;8
F1;20211222;2021-12-22;Marseille;Reims;1;1;D;1.66;3.6;5.75
F1;20211222;2021-12-22;Monaco;Rennes;2;1;H;2.2;3.5;3.25
F1;20211222;2021-12-22;Montpellier;Angers;4;1;H;2.2;3.3;3.4
F1;20211222;2021-12-22;Nice;Lens;2;1;H;2.1;3.5;3.5
F1;20211222;2021-12-22;St Etienne;Nantes;0;1;A;2.6;3.25;2.8
F1;20211222;2021-12-22;Troyes;Brest;1;1;D;2.5;3.4;2.8
F1;20220107;2022-01-07;Bordeaux;Marseille;0;1;A;5;4.33;1.57
F1;20220108;2022-01-08;Lens;Rennes;1;0;H;2.75;3.4;2.55
F1;20220109;2022-01-09;Brest;Nice;0;3;A;2.87;3.5;2.4
F1;20220109;2022-01-09;Clermont;Reims;0;0;D;2.45;3.1;3.1
F1;20220109;2022-01-09;Metz;Strasbourg;0;2;A;4.75;4;1.7
F1;20220109;2022-01-09;Nantes;Monaco;0;0;D;3.4;3.3;2.2
F1;20220109;2022-01-09;Lyon;Paris SG;1;1;D;3.6;4.2;1.83
F1;20220114;2022-01-14;Nice;Nantes;2;1;H;1.7;3.75;5
F1;20220115;2022-01-15;St Etienne;Lens;1;2;A;4;3.5;1.95
F1;20220115;2022-01-15;Paris SG;Brest;2;0;H;1.22;7.5;9.5
F1;20220116;2022-01-16;Rennes;Bordeaux;6;0;H;1.4;5;7
F1;20220116;2022-01-16;Lorient;Angers;0;0;D;2.37;3.25;3.1
F1;20220116;2022-01-16;Monaco;Clermont;4;0;H;1.45;4.5;6.5
F1;20220116;2022-01-16;Reims;Metz;0;1;A;1.8;3.5;5
F1;20220116;2022-01-16;Strasbourg;Montpellier;3;1;H;2;3.5;3.6
F1;20220116;2022-01-16;Troyes;Lyon;0;1;A;5.25;4;1.65
F1;20220116;2022-01-16;Marseille;Lille;1;1;D;2.3;3.4;3.1
F1;20220119;2022-01-19;Clermont;Strasbourg;0;2;A;3.1;3.5;2.25
F1;20220119;2022-01-19;Lille;Lorient;3;1;H;1.53;4.2;6
F1;20220119;2022-01-19;Montpellier;Troyes;0;1;A;1.75;4;4.5
F1;20220121;2022-01-21;Lyon;St Etienne;1;0;H;1.36;5.25;8
F1;20220122;2022-01-22;Brest;Lille;2;0;H;3.3;3.3;2.25
F1;20220122;2022-01-22;Lens;Marseille;0;2;A;2.5;3.6;2.7
F1;20220123;2022-01-23;Metz;Nice;0;2;A;5;3.75;1.72
F1;20220123;2022-01-23;Angers;Troyes;2;1;H;2.05;3.1;4.2
F1;20220123;2022-01-23;Bordeaux;Strasbourg;4;3;H;3.75;3.6;1.95
F1;20220123;2022-01-23;Clermont;Rennes;2;1;H;3.8;3.8;1.85
F1;20220123;2022-01-23;Nantes;Lorient;4;2;H;2.15;3.1;3.8
F1;20220123;2022-01-23;Montpellier;Monaco;3;2;H;3.8;3.5;2
F1;20220123;2022-01-23;Paris SG;Reims;4;0;H;1.22;6.5;13
F1;20220126;2022-01-26;Angers;St Etienne;0;1;A;2.15;3.5;3.3
F1;20220201;2022-02-01;Lyon;Marseille;2;1;H;2.75;3.3;2.6
F1;20220204;2022-02-04;Marseille;Angers;5;2;H;1.5;4;7
F1;20220205;2022-02-05;St Etienne;Montpellier;3;1;H;2.7;3.4;2.62
F1;20220205;2022-02-05;Monaco;Lyon;2;0;H;1.95;3.6;3.75
F1;20220206;2022-02-06;Lorient;Lens;2;0;H;3.3;3.5;2.15
F1;20220206;2022-02-06;Nice;Clermont;0;1;A;1.55;4.2;6
F1;20220206;2022-02-06;Reims;Bordeaux;5;0;H;2.05;3.6;3.5
F1;20220206;2022-02-06;Strasbourg;Nantes;1;0;H;1.75;3.75;4.5
F1;20220206;2022-02-06;Troyes;Metz;0;0;D;2;3.3;4
F1;20220206;2022-02-06;Rennes;Brest;2;0;H;1.5;4.2;7
F1;20220206;2022-02-06;Lille;Paris SG;1;5;A;4.2;3.6;1.85
F1;20220211;2022-02-11;Paris SG;Rennes;1;0;H;1.55;4.33;5.75
F1;20220212;2022-02-12;Montpellier;Lille;0;1;A;3.1;3.5;2.25
F1;20220212;2022-02-12;Lyon;Nice;2;0;H;1.9;3.75;3.75
F1;20220213;2022-02-13;Monaco;Lorient;0;0;D;1.4;4.75;8
F1;20220213;2022-02-13;Angers;Strasbourg;0;1;A;3;3.3;2.3
F1;20220213;2022-02-13;Brest;Troyes;5;1;H;1.9;3.4;4
F1;20220213;2022-02-13;Clermont;St Etienne;1;2;A;2.25;3.4;3.25
F1;20220213;2022-02-13;Nantes;Reims;1;0;H;2.15;3.25;3.6
F1;20220213;2022-02-13;Lens;Bordeaux;3;2;H;1.45;4.75;6.5
F1;20220213;2022-02-13;Metz;Marseille;1;2;A;5;4;1.66
F1;20220218;2022-02-18;Lille;Metz;0;0;D;1.53;4;6.5
F1;20220219;2022-02-19;Lens;Lyon;1;1;D;2.9;3.4;2.4
F1;20220219;2022-02-19;Nantes;Paris SG;3;1;H;6.5;4.33;1.5
F1;20220220;2022-02-20;Nice;Angers;1;0;H;1.7;3.6;5.5
F1;20220220;2022-02-20;Lorient;Montpellier;0;1;A;2.3;3.25;3.2
F1;20220220;2022-02-20;Reims;Brest;1;1;D;2.37;3.2;3.2
F1;20220220;2022-02-20;Rennes;Troyes;4;1;H;1.36;4.5;9.5
F1;20220220;2022-02-20;St Etienne;Strasbourg;2;2;D;3;3.4;2.4
F1;20220220;2022-02-20;Bordeaux;Monaco;1;1;D;4.75;4.2;1.66
F1;20220220;2022-02-20;Marseille;Clermont;0;2;A;1.5;4.2;7.5
F1;20220225;2022-02-25;Montpellier;Rennes;2;4;A;4.33;3.8;1.75
F1;20220226;2022-02-26;Strasbourg;Nice;0;0;D;2.2;3.3;3.4
F1;20220226;2022-02-26;Paris SG;St Etienne;3;1;H;1.14;8;19
F1;20220227;2022-02-27;Monaco;Reims;1;2;A;1.44;4.33;8
F1;20220227;2022-02-27;Angers;Lens;1;2;A;2.9;3.1;2.6
F1;20220227;2022-02-27;Brest;Lorient;0;1;A;2;3.3;3.75
F1;20220227;2022-02-27;Clermont;Bordeaux;1;1;D;1.9;3.5;4
F1;20220227;2022-02-27;Metz;Nantes;0;0;D;3;3.1;2.5
F1;20220227;2022-02-27;Troyes;Marseille;1;1;D;4.5;3.75;1.75
F1;20220227;2022-02-27;Lyon;Lille;0;1;A;1.8;3.75;4.5
F1;20220304;2022-03-04;Lorient;Lyon;1;4;A;4.33;3.8;1.8
F1;20220305;2022-03-05;Lens;Brest;0;1;A;1.66;3.6;5
F1;20220305;2022-03-05;Nice;Paris SG;1;0;H;4;3.8;1.85
F1;20220306;2022-03-06;St Etienne;Metz;1;0;H;1.85;3.2;4.5
F1;20220306;2022-03-06;Bordeaux;Troyes;0;2;A;2.25;3.3;3.3
F1;20220306;2022-03-06;Nantes;Montpellier;2;0;H;2.1;3.1;3.75
F1;20220306;2022-03-06;Reims;Strasbourg;1;1;D;3.6;3;2.2
F1;20220306;2022-03-06;Rennes;Angers;2;0;H;1.4;4.5;9.5
F1;20220306;2022-03-06;Lille;Clermont;4;0;H;1.7;3.5;5.25
F1;20220306;2022-03-06;Marseille;Monaco;0;1;A;2.3;3.2;3.3
F1;20220311;2022-03-11;Lille;St Etienne;0;0;D;1.66;3.75;5.5
F1;20220312;2022-03-12;Montpellier;Nice;0;0;D;3;3.5;2.3
F1;20220312;2022-03-12;Troyes;Nantes;1;0;H;2.9;3.2;2.5
F1;20220313;2022-03-13;Paris SG;Bordeaux;3;0;H;1.14;8.5;17
F1;20220313;2022-03-13;Angers;Reims;0;1;A;2.3;2.9;3.6
F1;20220313;2022-03-13;Clermont;Lorient;0;2;A;2.3;2.9;3.6
F1;20220313;2022-03-13;Metz;Lens;0;0;D;3.6;3.4;2.05
F1;20220313;2022-03-13;Strasbourg;Monaco;1;0;H;2.55;3;3
F1;20220313;2022-03-13;Lyon;Rennes;2;4;A;2.05;3.6;3.4
F1;20220313;2022-03-13;Brest;Marseille;1;4;A;3.4;3.3;2.2
F1;20220318;2022-03-18;St Etienne;Troyes;1;1;D;1.9;3.5;4.2
F1;20220319;2022-03-19;Lens;Clermont;3;1;H;1.65;3.8;5.5
F1;20220319;2022-03-19;Nantes;Lille;0;1;A;3;2.8;2.75
F1;20220320;2022-03-20;Monaco;Paris SG;3;0;H;3.75;3.8;1.9
F1;20220320;2022-03-20;Angers;Brest;1;0;H;2.2;3.2;3.5
F1;20220320;2022-03-20;Bordeaux;Montpellier;0;2;A;2.45;3.5;2.8
F1;20220320;2022-03-20;Lorient;Strasbourg;0;0;D;3.4;3.3;2.2
F1;20220320;2022-03-20;Rennes;Metz;6;1;H;1.28;5;13
F1;20220320;2022-03-20;Reims;Lyon;0;0;D;4.33;3.6;1.83
F1;20220320;2022-03-20;Marseille;Nice;2;1;H;2.15;3.3;3.5
F1;20220402;2022-04-02;Nice;Rennes;1;1;D;3.1;3.4;2.3
F1;20220402;2022-04-02;Lille;Bordeaux;0;0;D;1.5;4.2;7
F1;20220403;2022-04-03;Strasbourg;Lens;1;0;H;2.1;3.4;3.5
F1;20220403;2022-04-03;Clermont;Nantes;2;3;A;2.55;3.2;2.87
F1;20220403;2022-04-03;Metz;Monaco;1;2;A;6;4;1.57
F1;20220403;2022-04-03;Montpellier;Brest;1;2;A;2;3.5;3.5
F1;20220403;2022-04-03;St Etienne;Marseille;2;4;A;3.5;3.4;2.1
F1;20220403;2022-04-03;Troyes;Reims;1;0;H;2.45;3.1;3.1
F1;20220403;2022-04-03;Lyon;Angers;3;2;H;1.4;4.75;8
F1;20220403;2022-04-03;Paris SG;Lorient;5;1;H;1.18;7.5;13
F1;20220408;2022-04-08;Lorient;St Etienne;6;2;H;2.15;3.1;3.8
F1;20220409;2022-04-09;Reims;Rennes;2;3;A;4.5;3.5;1.8
F1;20220409;2022-04-09;Clermont;Paris SG;1;6;A;8.5;5.5;1.33
F1;20220410;2022-04-10;Bordeaux;Metz;3;1;H;1.9;3.5;4.2
F1;20220410;2022-04-10;Angers;Lille;1;1;D;3.3;3.2;2.3
F1;20220410;2022-04-10;Brest;Nantes;1;1;D;2.6;3.2;2.87
F1;20220410;2022-04-10;Monaco;Troyes;2;1;H;1.33;5.25;9
F1;20220410;2022-04-10;Lens;Nice;3;0;H;2.3;3.4;3.1
F1;20220410;2022-04-10;Strasbourg;Lyon;1;1;D;2.5;3.3;2.87
F1;20220410;2022-04-10;Marseille;Montpellier;2;0;H;1.5;4.5;6.25
F1;20220415;2022-04-15;Rennes;Monaco;2;3;A;2.1;3.5;3.6
F1;20220416;2022-04-16;St Etienne;Brest;2;1;H;2.2;3.3;3.5
F1;20220416;2022-04-16;Lille;Lens;1;2;A;2.05;3.4;3.75
F1;20220417;2022-04-17;Nice;Lorient;2;1;H;1.75;3.75;4.75
F1;20220417;2022-04-17;Metz;Clermont;1;1;D;2.8;3.1;2.7
F1;20220417;2022-04-17;Montpellier;Reims;0;0;D;2.25;3.1;3.5
F1;20220417;2022-04-17;Nantes;Angers;1;1;D;1.95;3.4;4.2
F1;20220417;2022-04-17;Troyes;Strasbourg;1;1;D;3.75;3.3;2.1
F1;20220417;2022-04-17;Lyon;Bordeaux;6;1;H;1.28;6;9.5
F1;20220417;2022-04-17;Paris SG;Marseille;2;1;H;1.36;5.5;7.5
F1;20220420;2022-04-20;Bordeaux;St Etienne;2;2;D;2.3;3.25;3.1
F1;20220420;2022-04-20;Lorient;Metz;1;0;H;1.75;3.5;5
F1;20220420;2022-04-20;Monaco;Nice;1;0;H;1.83;3.5;4.33
F1;20220420;2022-04-20;Reims;Lille;2;1;H;3.7;3.1;2.15
F1;20220420;2022-04-20;Troyes;Clermont;0;1;A;2.3;3.25;3.3
F1;20220420;2022-04-20;Angers;Paris SG;0;3;A;7.5;5.5;1.36
F1;20220420;2022-04-20;Brest;Lyon;2;1;H;4;4.33;1.75
F1;20220420;2022-04-20;Lens;Montpellier;2;0;H;1.75;3.6;5
F1;20220420;2022-04-20;Marseille;Nantes;3;2;H;1.61;4;5.5
F1;20220420;2022-04-20;Strasbourg;Rennes;2;1;H;2.55;3.5;2.7
F1;20220423;2022-04-23;Lyon;Montpellier;5;2;H;1.33;5.5;8.5
F1;20220423;2022-04-23;St Etienne;Monaco;1;4;A;4.2;3.8;1.83
F1;20220423;2022-04-23;Paris SG;Lens;1;1;D;1.3;6;8.5
F1;20220424;2022-04-24;Rennes;Lorient;5;0;H;1.45;4.75;6.5
F1;20220424;2022-04-24;Clermont;Angers;2;2;D;2.3;3.3;3.2
F1;20220424;2022-04-24;Metz;Brest;0;1;A;2.87;3.2;2.55
