Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20150418;2015-04-18;Nice;Paris SG;1;3;A;6;3.8;1.62
F1;20150419;2015-04-19;Lille;Bordeaux;2;0;H;2.15;3.1;3.8
F1;20150419;2015-04-19;Lyon;St Etienne;2;2;D;1.95;3.4;4.2
F1;20150419;2015-04-19;Montpellier;Caen;1;0;H;1.95;3.5;4
F1;20150424;2015-04-24;Marseille;Lorient;3;5;A;1.36;4.8;9
F1;20150425;2015-04-25;Bordeaux;Metz;1;1;D;1.62;3.75;6
F1;20150425;2015-04-25;Caen;Guingamp;0;2;A;2.2;3.1;3.6
F1;20150425;2015-04-25;Evian Thonon Gaillard;Bastia;1;2;A;2;3.2;4
F1;20150425;2015-04-25;Paris SG;Lille;6;1;H;1.36;4.6;10
F1;20150425;2015-04-25;Rennes;Nice;2;1;H;2;3.2;4.2
F1;20150425;2015-04-25;Toulouse;Nantes;1;1;D;2.05;3.2;4
F1;20150426;2015-04-26;Lens;Monaco;0;3;A;5.75;3.4;1.73
F1;20150426;2015-04-26;Reims;Lyon;2;4;A;5;3.6;1.75
F1;20150426;2015-04-26;St Etienne;Montpellier;1;0;H;1.75;3.4;5.5
F1;20150428;2015-04-28;Paris SG;Metz;3;1;H;1.13;9;19
F1;20150501;2015-05-01;Metz;Marseille;0;2;A;4.6;3.8;1.75
F1;20150502;2015-05-02;Bastia;St Etienne;1;0;H;3.6;3.1;2.25
F1;20150502;2015-05-02;Guingamp;Reims;2;0;H;2.05;3.4;3.75
F1;20150502;2015-05-02;Lorient;Bordeaux;0;0;D;2.5;3.2;3
F1;20150502;2015-05-02;Lyon;Evian Thonon Gaillard;2;0;H;1.25;5.75;13
F1;20150502;2015-05-02;Montpellier;Rennes;0;0;D;2.05;3.3;3.8
F1;20150502;2015-05-02;Nice;Caen;1;1;D;2.1;3.3;3.7
F1;20150503;2015-05-03;Lille;Lens;3;1;H;1.53;3.8;7.5
F1;20150503;2015-05-03;Monaco;Toulouse;4;1;H;1.44;4.33;8
F1;20150503;2015-05-03;Nantes;Paris SG;0;2;A;10;5;1.33
F1;20150508;2015-05-08;Paris SG;Guingamp;6;0;H;1.13;8.5;23
F1;20150509;2015-05-09;Bordeaux;Nantes;2;1;H;1.57;3.6;7
F1;20150509;2015-05-09;Caen;Lyon;3;0;H;5;3.75;1.73
F1;20150509;2015-05-09;Evian Thonon Gaillard;Reims;2;3;A;2.1;3.3;3.75
F1;20150509;2015-05-09;Metz;Lorient;0;4;A;2.6;3.25;2.8
F1;20150509;2015-05-09;Rennes;Bastia;0;1;A;2.05;3.25;4
F1;20150509;2015-05-09;Toulouse;Lille;3;2;H;2.5;3.2;3
F1;20150510;2015-05-10;Lens;Montpellier;0;1;A;4.33;3.4;1.91
F1;20150510;2015-05-10;Marseille;Monaco;2;1;H;2.2;3.3;3.4
F1;20150510;2015-05-10;St Etienne;Nice;5;0;H;1.62;3.75;6
F1;20150516;2015-05-16;Bastia;Caen;1;1;D;2.3;3.3;3.2
F1;20150516;2015-05-16;Evian Thonon Gaillard;St Etienne;1;2;A;4.2;3.5;1.91
F1;20150516;2015-05-16;Guingamp;Toulouse;2;1;H;2.5;3.2;3
F1;20150516;2015-05-16;Lille;Marseille;0;4;A;3.2;3.3;2.3
F1;20150516;2015-05-16;Lyon;Bordeaux;1;1;D;1.8;3.8;4.33
F1;20150516;2015-05-16;Monaco;Metz;2;0;H;1.22;6;15
F1;20150516;2015-05-16;Montpellier;Paris SG;1;2;A;7.5;4.5;1.44
F1;20150516;2015-05-16;Nantes;Lorient;1;1;D;2.7;3.2;2.7
F1;20150516;2015-05-16;Nice;Lens;2;1;H;1.62;3.8;6
F1;20150516;2015-05-16;Reims;Rennes;1;0;H;2.15;3.3;3.5
F1;20150523;2015-05-23;Bordeaux;Montpellier;2;1;H;2.05;3.4;3.8
F1;20150523;2015-05-23;Caen;Evian Thonon Gaillard;3;2;H;1.75;3.8;4.5
F1;20150523;2015-05-23;Lens;Nantes;1;0;H;3.4;3.3;2.2
F1;20150523;2015-05-23;Lorient;Monaco;0;1;A;7;4.2;1.5
F1;20150523;2015-05-23;Marseille;Bastia;3;0;H;1.22;6.5;13
F1;20150523;2015-05-23;Metz;Lille;1;4;A;3.3;3.3;2.25
F1;20150523;2015-05-23;Paris SG;Reims;3;2;H;1.14;9;17
F1;20150523;2015-05-23;Rennes;Lyon;0;1;A;3.1;3.4;2.3
F1;20150523;2015-05-23;St Etienne;Guingamp;2;1;H;1.25;6;12
F1;20150523;2015-05-23;Toulouse;Nice;2;3;A;1.91;3.6;4
