Div;DateInt;DateStr;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A
F1;20181006;2018-10-06;Amiens;Dijon;1;0;H;2.4;3.25;3.1
F1;20181006;2018-10-06;Angers;Strasbourg;2;2;D;2.37;3.1;3.3
F1;20181006;2018-10-06;Guingamp;Montpellier;1;1;D;2.8;3.1;2.7
F1;20181006;2018-10-06;Lille;St Etienne;3;1;H;2;3.4;3.9
F1;20181006;2018-10-06;Nimes;Reims;0;0;D;2.3;3.3;3.2
F1;20181007;2018-10-07;Bordeaux;Nantes;3;0;H;2.25;3.2;3.4
F1;20181007;2018-10-07;Marseille;Caen;2;0;H;1.33;5.25;9
F1;20181007;2018-10-07;Monaco;Rennes;1;2;A;2;3.5;3.75
F1;20181007;2018-10-07;Paris SG;Lyon;5;0;H;1.33;5.5;8.5
F1;20181019;2018-10-19;Lyon;Nimes;2;0;H;1.3;5.5;9.5
F1;20181020;2018-10-20;Caen;Guingamp;0;0;D;2.1;3.25;3.75
F1;20181020;2018-10-20;Dijon;Lille;1;2;A;3.3;3.5;2.14
F1;20181020;2018-10-20;Nantes;Toulouse;4;0;H;2;3.3;4
F1;20181020;2018-10-20;Paris SG;Amiens;5;0;H;1.08;11;26
F1;20181020;2018-10-20;Reims;Angers;1;1;D;2.25;3.1;3.5
F1;20181020;2018-10-20;Strasbourg;Monaco;2;1;H;2.7;3.25;2.7
F1;20181021;2018-10-21;Montpellier;Bordeaux;2;0;H;2.14;3.25;3.6
F1;20181021;2018-10-21;Nice;Marseille;0;1;A;3.5;3.5;2.04
F1;20181021;2018-10-21;St Etienne;Rennes;1;1;D;2.14;3.2;3.75
F1;20181026;2018-10-26;Nimes;St Etienne;1;1;D;2.62;3.3;2.7
F1;20181027;2018-10-27;Amiens;Nantes;1;2;A;3;3.2;2.5
F1;20181027;2018-10-27;Angers;Lyon;1;2;A;3.8;3.6;1.95
F1;20181027;2018-10-27;Guingamp;Strasbourg;1;1;D;2.37;3.2;3.2
F1;20181027;2018-10-27;Lille;Caen;1;0;H;1.5;4;7.5
F1;20181027;2018-10-27;Monaco;Dijon;2;2;D;1.66;4;5
F1;20181027;2018-10-27;Toulouse;Montpellier;0;3;A;2.8;3.1;2.7
F1;20181028;2018-10-28;Bordeaux;Nice;0;1;A;2.3;3.3;3.25
F1;20181028;2018-10-28;Marseille;Paris SG;0;2;A;6;5;1.44
F1;20181028;2018-10-28;Rennes;Reims;0;2;A;1.7;3.4;5.75
F1;20181102;2018-11-02;Paris SG;Lille;2;1;H;1.16;8;15
F1;20181103;2018-11-03;Caen;Rennes;1;2;A;3.5;3.25;2.2
F1;20181103;2018-11-03;Dijon;Nimes;0;4;A;2.14;3.4;3.4
F1;20181103;2018-11-03;Lyon;Bordeaux;1;1;D;1.44;4.75;7
F1;20181103;2018-11-03;Nice;Amiens;1;0;H;1.72;3.6;5.25
F1;20181103;2018-11-03;Reims;Monaco;1;0;H;2.5;3.3;2.87
F1;20181103;2018-11-03;Strasbourg;Toulouse;1;1;D;1.85;3.6;4.33
F1;20181104;2018-11-04;Montpellier;Marseille;3;0;H;3;3.2;2.5
F1;20181104;2018-11-04;Nantes;Guingamp;5;0;H;1.83;3.5;4.5
F1;20181104;2018-11-04;St Etienne;Angers;4;3;H;1.95;3.3;4.2
F1;20181109;2018-11-09;Lille;Strasbourg;0;0;D;1.72;3.75;5
F1;20181110;2018-11-10;Angers;Montpellier;1;0;H;3;3.1;2.6
F1;20181110;2018-11-10;Guingamp;Lyon;2;4;A;5;4;1.66
F1;20181110;2018-11-10;Nimes;Nice;0;1;A;2.3;3.25;3.25
F1;20181110;2018-11-10;St Etienne;Reims;2;0;H;1.8;3.5;4.75
F1;20181110;2018-11-10;Toulouse;Amiens;0;1;A;2.14;3.2;3.6
F1;20181111;2018-11-11;Bordeaux;Caen;0;0;D;1.85;3.5;4.5
F1;20181111;2018-11-11;Marseille;Dijon;2;0;H;1.33;4.75;11
F1;20181111;2018-11-11;Monaco;Paris SG;0;4;A;11;6.5;1.25
F1;20181111;2018-11-11;Rennes;Nantes;1;1;D;2.14;3.3;3.6
F1;20181123;2018-11-23;Lyon;St Etienne;1;0;H;1.57;4.2;5.75
F1;20181124;2018-11-24;Caen;Monaco;0;1;A;3.25;3.25;2.3
F1;20181124;2018-11-24;Dijon;Bordeaux;0;0;D;2.87;3.25;2.54
F1;20181124;2018-11-24;Nantes;Angers;1;1;D;2;3.2;4.2
F1;20181124;2018-11-24;Paris SG;Toulouse;1;0;H;1.14;9;15
F1;20181124;2018-11-24;Reims;Guingamp;2;1;H;2;3.2;4.2
F1;20181124;2018-11-24;Strasbourg;Nimes;0;1;A;2.1;3.4;3.6
F1;20181125;2018-11-25;Amiens;Marseille;1;3;A;4.6;3.75;1.75
F1;20181125;2018-11-25;Montpellier;Rennes;2;2;D;2.3;3;3.6
F1;20181125;2018-11-25;Nice;Lille;2;0;H;2.6;3.1;3
F1;20181130;2018-11-30;St Etienne;Nantes;3;0;H;2.04;3.4;3.75
F1;20181201;2018-12-01;Angers;Caen;1;1;D;1.72;3.75;5
F1;20181201;2018-12-01;Guingamp;Nice;0;0;D;2.7;3.2;2.75
F1;20181201;2018-12-01;Lille;Lyon;2;2;D;2.75;3.3;2.6
F1;20181201;2018-12-01;Monaco;Montpellier;1;2;A;2.54;3.3;2.8
F1;20181201;2018-12-01;Nimes;Amiens;3;0;H;1.9;3.6;4.2
F1;20181202;2018-12-02;Bordeaux;Paris SG;2;2;D;10;5.5;1.28
F1;20181202;2018-12-02;Marseille;Reims;0;0;D;1.4;4.75;7.5
F1;20181202;2018-12-02;Rennes;Strasbourg;1;4;A;1.7;3.75;5
F1;20181202;2018-12-02;Toulouse;Dijon;2;2;D;2;3.4;3.75
F1;20181204;2018-12-04;Amiens;Monaco;0;2;A;2.9;3.3;2.45
F1;20181204;2018-12-04;Montpellier;Lille;0;1;A;2.1;3.2;3.75
F1;20181204;2018-12-04;Nice;Angers;0;0;D;2;3.2;4.2
F1;20181205;2018-12-05;Bordeaux;St Etienne;3;2;H;2.5;3.1;3.1
F1;20181205;2018-12-05;Caen;Nimes;1;2;A;2.8;3.1;2.75
F1;20181205;2018-12-05;Dijon;Guingamp;2;1;H;2.25;3.25;3.4
F1;20181205;2018-12-05;Lyon;Rennes;0;2;A;1.53;4.2;6.5
F1;20181205;2018-12-05;Nantes;Marseille;3;2;H;3.1;3.3;2.35
F1;20181205;2018-12-05;Reims;Toulouse;0;1;A;1.95;3.2;4.5
F1;20181205;2018-12-05;Strasbourg;Paris SG;1;1;D;8;5.75;1.33
F1;20181208;2018-12-08;Guingamp;Amiens;1;2;A;2;3.2;4.2
F1;20181208;2018-12-08;Rennes;Dijon;2;0;H;1.57;3.8;6.5
F1;20181209;2018-12-09;Lille;Reims;1;1;D;1.8;3.4;5
F1;20181209;2018-12-09;Strasbourg;Caen;2;2;D;1.75;3.5;5.25
F1;20181215;2018-12-15;Reims;Strasbourg;2;1;H;2.25;3.1;3.5
F1;20181216;2018-12-16;Lyon;Monaco;3;0;H;1.44;4.75;7
F1;20181216;2018-12-16;Nice;St Etienne;1;1;D;2.25;3.1;3.5
F1;20181216;2018-12-16;Nimes;Lille;2;3;A;2.5;3;3.2
F1;20181218;2018-12-18;Caen;Toulouse;2;1;H;2.5;3.1;3.1
F1;20181222;2018-12-22;Angers;Marseille;1;1;D;3.75;3.4;2.04
F1;20181222;2018-12-22;Lille;Toulouse;1;2;A;1.72;3.5;5.5
F1;20181222;2018-12-22;Monaco;Guingamp;0;2;A;1.9;3.5;4.33
F1;20181222;2018-12-22;Montpellier;Lyon;1;1;D;3.3;3.3;2.25
F1;20181222;2018-12-22;Paris SG;Nantes;1;0;H;1.14;9;15
F1;20181222;2018-12-22;Reims;Caen;2;2;D;1.8;3.5;4.75
F1;20181222;2018-12-22;Rennes;Nimes;4;0;H;1.83;3.5;4.5
F1;20181222;2018-12-22;St Etienne;Dijon;3;0;H;1.53;4.33;6
F1;20181222;2018-12-22;Strasbourg;Nice;2;0;H;2.37;3.2;3.1
F1;20181223;2018-12-23;Bordeaux;Amiens;1;1;D;1.61;3.75;6
F1;20190108;2019-01-08;Amiens;Angers;0;0;D;3.2;3;2.4
F1;20190108;2019-01-08;Nantes;Montpellier;2;0;H;2.6;3.1;2.9
F1;20190111;2019-01-11;Caen;Lille;1;3;A;3.8;3.25;2.1
F1;20190111;2019-01-11;Lyon;Reims;1;1;D;1.45;4.5;7.5
F1;20190112;2019-01-12;Amiens;Paris SG;0;3;A;17;7.5;1.16
F1;20190112;2019-01-12;Guingamp;St Etienne;0;1;A;2.87;3.2;2.5
F1;20190112;2019-01-12;Nice;Bordeaux;1;0;H;2.2;3.2;3.6
F1;20190113;2019-01-13;Dijon;Montpellier;1;1;D;3.25;3.3;2.3
F1;20190113;2019-01-13;Marseille;Monaco;1;1;D;1.57;4;6
F1;20190113;2019-01-13;Nantes;Rennes;0;1;A;2.55;3.3;2.8
F1;20190113;2019-01-13;Toulouse;Strasbourg;1;2;A;2.5;3.2;3
F1;20190115;2019-01-15;Angers;Bordeaux;1;2;A;2.5;3;3
F1;20190116;2019-01-16;Guingamp;Rennes;2;1;H;2.87;3.2;2.55
F1;20190116;2019-01-16;Monaco;Nice;1;1;D;2.3;3.2;3.3
F1;20190116;2019-01-16;Nimes;Nantes;1;0;H;2.37;3.25;3.1
F1;20190116;2019-01-16;St Etienne;Marseille;2;1;H;2.25;3.5;3.1
F1;20190116;2019-01-16;Toulouse;Lyon;2;2;D;5.25;3.75;1.66
F1;20190118;2019-01-18;Lille;Amiens;2;1;H;1.65;3.6;5.75
F1;20190119;2019-01-19;Monaco;Strasbourg;1;5;A;1.9;3.5;4
F1;20190119;2019-01-19;Nimes;Toulouse;0;1;A;1.95;3.6;3.8
F1;20190119;2019-01-19;Paris SG;Guingamp;9;0;H;1.1;10;26
F1;20190119;2019-01-19;Reims;Nice;1;1;D;2.25;3;3.7
F1;20190120;2019-01-20;Angers;Nantes;1;0;H;2.45;3.1;3.1
F1;20190120;2019-01-20;Bordeaux;Dijon;1;0;H;1.66;3.6;5.75
F1;20190120;2019-01-20;Caen;Marseille;0;1;A;4.33;3.6;1.85
F1;20190120;2019-01-20;Rennes;Montpellier;0;0;D;2.05;3.4;3.8
F1;20190120;2019-01-20;St Etienne;Lyon;1;2;A;3.1;3.5;2.25
F1;20190123;2019-01-23;Nimes;Angers;3;1;H;2.05;3.4;3.8
F1;20190125;2019-01-25;Marseille;Lille;1;2;A;2.3;3.25;3.2
F1;20190126;2019-01-26;Dijon;Monaco;2;0;H;2.9;3.3;2.37
F1;20190126;2019-01-26;Guingamp;Reims;0;1;A;2.5;3.1;3.1
F1;20190126;2019-01-26;Nice;Nimes;2;0;H;2.1;3.2;3.75
F1;20190126;2019-01-26;Strasbourg;Bordeaux;1;0;H;2.4;3.2;3.1
F1;20190127;2019-01-27;Amiens;Lyon;0;1;A;6.5;4.2;1.53
F1;20190127;2019-01-27;Montpellier;Caen;2;0;H;1.72;3.5;5.5
F1;20190127;2019-01-27;Paris SG;Rennes;4;1;H;1.22;6.5;12
F1;20190127;2019-01-27;Toulouse;Angers;0;0;D;2.2;3.2;3.5
F1;20190130;2019-01-30;Nantes;St Etienne;1;1;D;2.75;3.1;2.75
F1;20190201;2019-02-01;Lille;Nice;4;0;H;1.8;3.6;4.75
F1;20190202;2019-02-02;Angers;Dijon;1;0;H;2;3.3;4
F1;20190202;2019-02-02;Monaco;Toulouse;2;1;H;1.72;3.6;5.25
F1;20190202;2019-02-02;Reims;Marseille;2;1;H;2.7;3.25;2.7
F1;20190202;2019-02-02;Rennes;Amiens;1;0;H;1.6;3.75;6.5
F1;20190203;2019-02-03;Lyon;Paris SG;2;1;H;3.8;3.8;1.85
F1;20190203;2019-02-03;Nimes;Montpellier;1;1;D;2.6;3.1;2.9
F1;20190205;2019-02-05;Marseille;Bordeaux;1;0;H;2.25;3.2;3.4
F1;20190208;2019-02-08;Dijon;Marseille;1;2;A;4.33;3.5;1.85
F1;20190209;2019-02-09;Amiens;Caen;1;0;H;2.1;3.1;4
F1;20190209;2019-02-09;Paris SG;Bordeaux;1;0;H;1.25;6.5;11
F1;20190209;2019-02-09;Strasbourg;Angers;1;2;A;2.05;3.2;4
F1;20190210;2019-02-10;Guingamp;Lille;0;2;A;3.4;3.3;2.2
F1;20190210;2019-02-10;Montpellier;Monaco;2;2;D;2.45;3.1;3.1
F1;20190210;2019-02-10;Nantes;Nimes;2;4;A;1.9;3.3;4.2
F1;20190210;2019-02-10;Nice;Lyon;1;0;H;4.75;4;1.7
F1;20190210;2019-02-10;Rennes;St Etienne;3;0;H;2.15;3.4;3.4
F1;20190210;2019-02-10;Toulouse;Reims;1;1;D;2.75;3;2.8
F1;20190213;2019-02-13;Caen;Nantes;0;1;A;3;3.1;2.5
F1;20190213;2019-02-13;St Etienne;Strasbourg;2;1;H;1.95;3.3;4
F1;20190215;2019-02-15;Lyon;Guingamp;2;1;H;1.3;5.25;10
F1;20190215;2019-02-15;Nimes;Dijon;2;0;H;1.75;3.8;4.5
F1;20190216;2019-02-16;Angers;Nice;3;0;H;2.4;3;3.3
F1;20190216;2019-02-16;Marseille;Amiens;2;0;H;1.4;4.5;9
F1;20190216;2019-02-16;Monaco;Nantes;1;0;H;1.8;3.6;4.5
F1;20190217;2019-02-17;Bordeaux;Toulouse;2;1;H;1.83;3.5;4.75
F1;20190217;2019-02-17;Caen;Strasbourg;0;0;D;3.5;3.1;2.3
F1;20190217;2019-02-17;Lille;Montpellier;0;0;D;1.85;3.3;4.75
F1;20190217;2019-02-17;Reims;Rennes;2;0;H;2.5;3.1;3.1
F1;20190217;2019-02-17;St Etienne;Paris SG;0;1;A;5.25;4.33;1.6
F1;20190220;2019-02-20;Bordeaux;Guingamp;0;0;D;1.9;3.4;4.33
F1;20190220;2019-02-20;Paris SG;Montpellier;5;1;H;1.25;6;12
F1;20190222;2019-02-22;Dijon;St Etienne;0;1;A;3.5;3.3;2.15
F1;20190222;2019-02-22;Strasbourg;Lille;1;1;D;2.75;3.1;2.7
F1;20190223;2019-02-23;Amiens;Nice;1;0;H;2.7;2.9;3
F1;20190223;2019-02-23;Guingamp;Angers;1;0;H;2.5;3.2;3
F1;20190223;2019-02-23;Paris SG;Nimes;3;0;H;1.25;6.5;11
F1;20190224;2019-02-24;Monaco;Lyon;2;0;H;3.4;3.5;2.1
F1;20190224;2019-02-24;Montpellier;Reims;2;4;A;2.2;3.2;3.5
F1;20190224;2019-02-24;Nantes;Bordeaux;1;0;H;1.95;3.4;4.2
F1;20190224;2019-02-24;Rennes;Marseille;1;1;D;2.9;3.3;2.45
F1;20190224;2019-02-24;Toulouse;Caen;1;1;D;1.85;3.5;4.5
F1;20190302;2019-03-02;Angers;Monaco;2;2;D;3.3;3.3;2.25
F1;20190302;2019-03-02;Caen;Paris SG;1;2;A;12;6;1.22
F1;20190302;2019-03-02;Reims;Amiens;2;2;D;1.75;3.4;5.25
F1;20190303;2019-03-03;Guingamp;Nantes;0;0;D;2.8;3;2.8
F1;20190303;2019-03-03;Lille;Dijon;1;0;H;1.53;3.8;7.5
F1;20190303;2019-03-03;Lyon;Toulouse;5;1;H;1.28;5.5;10
F1;20190303;2019-03-03;Marseille;St Etienne;2;0;H;1.75;3.75;4.5
F1;20190303;2019-03-03;Nice;Strasbourg;1;0;H;2.3;2.9;3.6
F1;20190305;2019-03-05;Bordeaux;Montpellier;1;2;A;2.5;2.9;3.3
F1;20190309;2019-03-09;Amiens;Nimes;2;1;H;2.45;3.2;3.1
F1;20190309;2019-03-09;Dijon;Reims;1;1;D;3.1;3.1;2.45
F1;20190309;2019-03-09;Monaco;Bordeaux;1;1;D;1.61;4;5.25
F1;20190309;2019-03-09;Strasbourg;Lyon;2;2;D;4.75;3.8;1.75
F1;20190310;2019-03-10;Marseille;Nice;1;0;H;1.5;4.5;6
F1;20190310;2019-03-10;Montpellier;Angers;2;2;D;2.1;3.1;4
F1;20190310;2019-03-10;Rennes;Caen;3;1;H;1.61;3.6;6.5
F1;20190310;2019-03-10;St Etienne;Lille;0;1;A;2.45;3.3;3
F1;20190310;2019-03-10;Toulouse;Guingamp;1;0;H;2.15;3.2;3.5
F1;20190312;2019-03-12;Dijon;Paris SG;0;4;A;13;7;1.2
F1;20190315;2019-03-15;Lille;Monaco;0;1;A;2.1;3.2;3.8
F1;20190315;2019-03-15;Nice;Toulouse;1;1;D;2.05;3.1;4
F1;20190316;2019-03-16;Angers;Amiens;0;0;D;2.1;3.1;4
F1;20190316;2019-03-16;Caen;St Etienne;0;5;A;3.7;3.1;2.2
F1;20190316;2019-03-16;Guingamp;Dijon;1;0;H;2.1;3.1;4
F1;20190316;2019-03-16;Nimes;Strasbourg;2;2;D;2.37;3.2;3.2
F1;20190317;2019-03-17;Bordeaux;Rennes;1;1;D;2.62;3;2.9
F1;20190317;2019-03-17;Lyon;Montpellier;3;2;H;1.4;4.33;8.5
F1;20190317;2019-03-17;Paris SG;Marseille;3;1;H;1.28;6;9.5
F1;20190317;2019-03-17;Reims;Nantes;1;0;H;2.15;3;4
F1;20190329;2019-03-29;Rennes;Lyon;0;1;A;4;3.6;1.9
F1;20190330;2019-03-30;Marseille;Angers;2;2;D;1.53;3.75;7.5
F1;20190331;2019-03-31;Amiens;Bordeaux;0;0;D;2.5;3.1;3.1
F1;20190331;2019-03-31;Dijon;Nice;0;1;A;2.4;3.1;3.2
F1;20190331;2019-03-31;Monaco;Caen;0;1;A;1.36;4.75;9.5
F1;20190331;2019-03-31;Nantes;Lille;2;3;A;3;3.1;2.55
F1;20190331;2019-03-31;Toulouse;Paris SG;0;1;A;10;6.5;1.25
F1;20190401;2019-04-01;St Etienne;Nimes;2;1;H;1.75;3.75;4.75
F1;20190403;2019-04-03;Montpellier;Guingamp;2;0;H;1.75;3.4;5.25
F1;20190403;2019-04-03;Strasbourg;Reims;4;0;H;2.62;3.1;2.9
F1;20190405;2019-04-05;Bordeaux;Marseille;2;0;H;3.6;3.4;2.1
F1;20190406;2019-04-06;Amiens;St Etienne;2;2;D;3;3.1;2.55
F1;20190406;2019-04-06;Angers;Rennes;3;3;D;2.7;3.2;2.7
F1;20190406;2019-04-06;Guingamp;Monaco;1;1;D;3.75;3.4;2.05
F1;20190406;2019-04-06;Lyon;Dijon;1;3;A;1.22;7;11
F1;20190406;2019-04-06;Nimes;Caen;2;0;H;1.65;3.8;5.5
F1;20190407;2019-04-07;Nice;Montpellier;1;0;H;2.62;3;3
F1;20190407;2019-04-07;Paris SG;Strasbourg;2;2;D;1.1;11;21
F1;20190407;2019-04-07;Reims;Lille;1;1;D;2.9;3.1;2.62
F1;20190407;2019-04-07;Toulouse;Nantes;1;0;H;2.4;3.1;3.2
F1;20190409;2019-04-09;Nimes;Rennes;3;1;H;2.7;3.25;2.7
F1;20190412;2019-04-12;Dijon;Amiens;0;0;D;2.3;3.1;3.4
F1;20190412;2019-04-12;Nantes;Lyon;2;1;H;3.75;4;1.83
F1;20190413;2019-04-13;Caen;Angers;0;1;A;3.1;3;2.55
F1;20190413;2019-04-13;Marseille;Nimes;2;1;H;1.57;4.33;5.5
F1;20190413;2019-04-13;Monaco;Reims;0;0;D;1.9;3.4;4
F1;20190413;2019-04-13;Strasbourg;Guingamp;3;3;D;2;3.25;4.2
F1;20190414;2019-04-14;Lille;Paris SG;5;1;H;4.33;4;1.72
F1;20190414;2019-04-14;Montpellier;Toulouse;2;1;H;1.85;3.4;4.75
F1;20190414;2019-04-14;Rennes;Nice;0;0;D;1.8;3.6;4.5
F1;20190414;2019-04-14;St Etienne;Bordeaux;3;0;H;1.72;3.6;5.25
F1;20190417;2019-04-17;Nantes;Paris SG;3;2;H;4.5;4.2;1.7
F1;20190419;2019-04-19;Dijon;Rennes;3;2;H;2.87;3.3;2.5
F1;20190419;2019-04-19;Lyon;Angers;2;1;H;1.3;5.5;10
F1;20190420;2019-04-20;Guingamp;Marseille;1;3;A;4;3.6;1.9
F1;20190420;2019-04-20;Nice;Caen;0;1;A;1.83;3.3;5
F1;20190420;2019-04-20;Nimes;Bordeaux;2;1;H;2.15;3.4;3.4
F1;20190420;2019-04-20;Strasbourg;Montpellier;1;3;A;2.6;3.1;3
F1;20190421;2019-04-21;Nantes;Amiens;3;2;H;1.95;3.25;4.33
F1;20190421;2019-04-21;Paris SG;Monaco;3;1;H;1.5;4.5;6.5
F1;20190421;2019-04-21;Reims;St Etienne;0;2;A;2.5;3.1;3.1
F1;20190421;2019-04-21;Toulouse;Lille;0;0;D;3.75;3.1;2.15
F1;20190426;2019-04-26;Bordeaux;Lyon;2;3;A;5.25;3.75;1.7
F1;20190428;2019-04-28;Amiens;Strasbourg;0;0;D;2.1;3.1;3.75
F1;20190428;2019-04-28;Angers;Reims;1;1;D;2.5;3.1;2.9
F1;20190428;2019-04-28;Caen;Dijon;1;0;H;2.8;3.1;2.62
